date,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat,region
2/18/15,639.030738,-608.4182289,2554.368129,639.030738,639.030738,245.9730111,245.9730111,245.9730111,-21.55725625,-21.55725625,-21.55725625,267.5302673,267.5302673,267.5302673,0,0,0,885.0037491,Central
2/20/15,639.3586801,-614.6897159,2399.361859,639.3586801,639.3586801,269.4564977,269.4564977,269.4564977,103.2881486,103.2881486,103.2881486,166.1683491,166.1683491,166.1683491,0,0,0,908.8151778,Central
2/21/15,639.5226512,-832.3282256,2434.999891,639.5226512,639.5226512,146.3057326,146.3057326,146.3057326,32.44521318,32.44521318,32.44521318,113.8605194,113.8605194,113.8605194,0,0,0,785.8283838,Central
2/23/15,639.8505933,-1025.992906,2320.307455,639.8505933,639.8505933,-3.91499819,-3.91499819,-3.91499819,-14.87533126,-14.87533126,-14.87533126,10.96033307,10.96033307,10.96033307,0,0,0,635.9355951,Central
3/1/15,640.8344196,-1221.013496,2028.12425,640.8344196,640.8344196,-232.9178772,-232.9178772,-232.9178772,-10.34038091,-10.34038091,-10.34038091,-222.5774963,-222.5774963,-222.5774963,0,0,0,407.9165424,Central
3/3/15,641.1623618,-1107.154576,1955.926802,641.1623618,641.1623618,-279.8203891,-279.8203891,-279.8203891,-20.00034544,-20.00034544,-20.00034544,-259.8200437,-259.8200437,-259.8200437,0,0,0,361.3419726,Central
3/5/15,641.4903039,-1190.060815,2026.591811,641.4903039,641.4903039,-343.0277403,-343.0277403,-343.0277403,-68.9600479,-68.9600479,-68.9600479,-274.0676924,-274.0676924,-274.0676924,0,0,0,298.4625636,Central
3/6/15,641.6542748,-1158.444108,2043.348626,641.6542748,641.6542748,-169.7055045,-169.7055045,-169.7055045,103.2881486,103.2881486,103.2881486,-272.993653,-272.993653,-272.993653,0,0,0,471.9487703,Central
3/9/15,642.1461876,-1262.572095,2062.587955,642.1461876,642.1461876,-256.7432838,-256.7432838,-256.7432838,-14.87533126,-14.87533126,-14.87533126,-241.8679525,-241.8679525,-241.8679525,0,0,0,385.4029038,Central
3/10/15,642.3101585,-1196.5387,1979.347396,642.3101585,642.3101585,-244.100962,-244.100962,-244.100962,-20.00034544,-20.00034544,-20.00034544,-224.1006166,-224.1006166,-224.1006166,0,0,0,398.2091965,Central
3/11/15,642.4741294,-1148.612869,2030.842432,642.4741294,642.4741294,-225.3175364,-225.3175364,-225.3175364,-21.55725625,-21.55725625,-21.55725625,-203.7602802,-203.7602802,-203.7602802,0,0,0,417.156593,Central
3/12/15,642.6381003,-1265.266126,1900.721031,642.6381003,642.6381003,-250.5420306,-250.5420306,-250.5420306,-68.9600479,-68.9600479,-68.9600479,-181.5819827,-181.5819827,-181.5819827,0,0,0,392.0960697,Central
3/14/15,642.9660422,-1149.535024,2156.106229,642.9660422,642.9660422,-102.2522041,-102.2522041,-102.2522041,32.44521318,32.44521318,32.44521318,-134.6974172,-134.6974172,-134.6974172,0,0,0,540.7138381,Central
3/17/15,643.457955,-1071.029556,2190.540165,643.457955,643.457955,-88.68812651,-88.68812651,-88.68812651,-20.00034544,-20.00034544,-20.00034544,-68.68778108,-68.68778108,-68.68778108,0,0,0,554.7698285,Central
3/22/15,644.2778096,-1003.16983,2258.475346,644.2778096,644.2778096,-16.92475265,-16.92475265,-16.92475265,-10.34038091,-10.34038091,-10.34038091,-6.584371742,-6.584371742,-6.584371742,0,0,0,627.353057,Central
3/28/15,645.2616352,-859.332406,2242.477044,645.2616352,645.2616352,-7.802006019,-7.802006019,-7.802006019,32.44521318,32.44521318,32.44521318,-40.24721919,-40.24721919,-40.24721919,0,0,0,637.4596291,Central
3/29/15,645.4256061,-1091.539071,2188.152136,645.4256061,645.4256061,-65.50936529,-65.50936529,-65.50936529,-10.34038091,-10.34038091,-10.34038091,-55.16898438,-55.16898438,-55.16898438,0,0,0,579.9162408,Central
3/30/15,645.589577,-1055.950056,2147.52209,645.589577,645.589577,-86.60854251,-86.60854251,-86.60854251,-14.87533126,-14.87533126,-14.87533126,-71.73321124,-71.73321124,-71.73321124,0,0,0,558.9810345,Central
3/31/15,645.7535479,-1024.996347,2051.173781,645.7535479,645.7535479,-109.4768761,-109.4768761,-109.4768761,-20.00034544,-20.00034544,-20.00034544,-89.47653071,-89.47653071,-89.47653071,0,0,0,536.2766718,Central
4/1/15,645.9175189,-1155.739374,2180.310294,645.9175189,645.9175189,-129.4849859,-129.4849859,-129.4849859,-21.55725625,-21.55725625,-21.55725625,-107.9277296,-107.9277296,-107.9277296,0,0,0,516.432533,Central
4/4/15,646.4094316,-1081.148077,2308.592131,646.4094316,646.4094316,-130.5425612,-130.5425612,-130.5425612,32.44521318,32.44521318,32.44521318,-162.9877743,-162.9877743,-162.9877743,0,0,0,515.8668705,Central
4/5/15,646.5734026,-1107.271141,2068.525965,646.5734026,646.5734026,-190.2139163,-190.2139163,-190.2139163,-10.34038091,-10.34038091,-10.34038091,-179.8735354,-179.8735354,-179.8735354,0,0,0,456.3594862,Central
4/18/15,648.7050246,-1058.181084,2070.233852,648.7050246,648.7050246,-212.6565959,-212.6565959,-212.6565959,32.44521318,32.44521318,32.44521318,-245.1018091,-245.1018091,-245.1018091,0,0,0,436.0484287,Central
4/20/15,649.0329664,-1149.941278,1941.906734,649.0329664,649.0329664,-250.911586,-250.911586,-250.911586,-14.87533126,-14.87533126,-14.87533126,-236.0362548,-236.0362548,-236.0362548,0,0,0,398.1213804,Central
4/25/15,649.8528211,-1197.73959,2033.166807,649.8528211,649.8528211,-181.3328812,-181.3328812,-181.3328812,32.44521318,32.44521318,32.44521318,-213.7780944,-213.7780944,-213.7780944,0,0,0,468.5199399,Central
5/4/15,651.3285594,-1228.861876,2103.941831,651.3285594,651.3285594,-204.7000223,-204.7000223,-204.7000223,-14.87533126,-14.87533126,-14.87533126,-189.824691,-189.824691,-189.824691,0,0,0,446.6285371,Central
5/5/15,651.4925303,-1150.320105,1962.480279,651.4925303,651.4925303,-206.1219521,-206.1219521,-206.1219521,-20.00034544,-20.00034544,-20.00034544,-186.1216066,-186.1216066,-186.1216066,0,0,0,445.3705783,Central
5/7/15,651.8204722,-1137.246707,2051.907711,651.8204722,651.8204722,-245.3271926,-245.3271926,-245.3271926,-68.9600479,-68.9600479,-68.9600479,-176.3671447,-176.3671447,-176.3671447,0,0,0,406.4932795,Central
5/8/15,651.9844431,-998.8878562,2250.588995,651.9844431,651.9844431,-66.84209508,-66.84209508,-66.84209508,103.2881486,103.2881486,103.2881486,-170.1302437,-170.1302437,-170.1302437,0,0,0,585.142348,Central
5/12/15,652.640328,-1136.802807,2045.180593,652.640328,652.640328,-155.7468226,-155.7468226,-155.7468226,-20.00034544,-20.00034544,-20.00034544,-135.7464772,-135.7464772,-135.7464772,0,0,0,496.8935054,Central
5/17/15,653.4601841,-1077.629449,2005.498491,653.4601841,653.4601841,-90.55194497,-90.55194497,-90.55194497,-10.34038091,-10.34038091,-10.34038091,-80.21156407,-80.21156407,-80.21156407,0,0,0,562.9082391,Central
5/19/15,653.7881266,-1008.078181,2049.86086,653.7881266,653.7881266,-79.99298165,-79.99298165,-79.99298165,-20.00034544,-20.00034544,-20.00034544,-59.99263621,-59.99263621,-59.99263621,0,0,0,573.7951449,Central
5/20/15,653.9520978,-1053.810053,2270.103401,653.9520978,653.9520978,-73.05900813,-73.05900813,-73.05900813,-21.55725625,-21.55725625,-21.55725625,-51.50175187,-51.50175187,-51.50175187,0,0,0,580.8930896,Central
5/21/15,654.116069,-969.3563362,2136.214206,654.116069,654.116069,-113.4471928,-113.4471928,-113.4471928,-68.9600479,-68.9600479,-68.9600479,-44.48714494,-44.48714494,-44.48714494,0,0,0,540.6688762,Central
5/25/15,654.7719539,-963.5524676,2143.269279,654.7719539,654.7719539,-50.98728476,-50.98728476,-50.98728476,-14.87533126,-14.87533126,-14.87533126,-36.11195349,-36.11195349,-36.11195349,0,0,0,603.7846691,Central
5/26/15,654.9359251,-1022.746059,2120.487073,654.9359251,654.9359251,-59.798197,-59.798197,-59.798197,-20.00034544,-20.00034544,-20.00034544,-39.79785156,-39.79785156,-39.79785156,0,0,0,595.1377281,Central
5/27/15,655.0998963,-914.4586778,2167.576945,655.0998963,655.0998963,-67.50653969,-67.50653969,-67.50653969,-21.55725625,-21.55725625,-21.55725625,-45.94928343,-45.94928343,-45.94928343,0,0,0,587.5933566,Central
5/30/15,655.59181,-971.6946793,2216.636493,655.59181,655.59181,-46.09373042,-46.09373042,-46.09373042,32.44521318,32.44521318,32.44521318,-78.53894359,-78.53894359,-78.53894359,0,0,0,609.4980796,Central
6/2/15,656.0837237,-1108.548782,2215.217694,656.0837237,656.0837237,-148.2391257,-148.2391257,-148.2391257,-20.00034544,-20.00034544,-20.00034544,-128.2387802,-128.2387802,-128.2387802,0,0,0,507.844598,Central
6/6/15,656.7396086,-1130.557948,2070.023336,656.7396086,656.7396086,-172.7580391,-172.7580391,-172.7580391,32.44521318,32.44521318,32.44521318,-205.2032523,-205.2032523,-205.2032523,0,0,0,483.9815695,Central
6/10/15,657.3954935,-1277.55341,2033.849723,657.3954935,657.3954935,-290.5811611,-290.5811611,-290.5811611,-21.55725625,-21.55725625,-21.55725625,-269.0239048,-269.0239048,-269.0239048,0,0,0,366.8143324,Central
6/12/15,657.7234359,-1118.240735,2098.11683,657.7234359,657.7234359,-184.7850278,-184.7850278,-184.7850278,103.2881486,103.2881486,103.2881486,-288.0731764,-288.0731764,-288.0731764,0,0,0,472.9384081,Central
6/14/15,658.0513784,-1268.25349,1930.410047,658.0513784,658.0513784,-306.1169981,-306.1169981,-306.1169981,-10.34038091,-10.34038091,-10.34038091,-295.7766171,-295.7766171,-295.7766171,0,0,0,351.9343803,Central
6/15/15,658.2153496,-1323.314803,1916.74211,658.2153496,658.2153496,-309.9848681,-309.9848681,-309.9848681,-14.87533126,-14.87533126,-14.87533126,-295.1095368,-295.1095368,-295.1095368,0,0,0,348.2304815,Central
6/16/15,658.3793208,-1253.09337,1914.327962,658.3793208,658.3793208,-311.4453371,-311.4453371,-311.4453371,-20.00034544,-20.00034544,-20.00034544,-291.4449917,-291.4449917,-291.4449917,0,0,0,346.9339836,Central
6/20/15,659.0352057,-1097.503319,2071.383216,659.0352057,659.0352057,-217.6697772,-217.6697772,-217.6697772,32.44521318,32.44521318,32.44521318,-250.1149903,-250.1149903,-250.1149903,0,0,0,441.3654285,Central
6/22/15,659.3631481,-1149.784772,2003.331356,659.3631481,659.3631481,-232.5009488,-232.5009488,-232.5009488,-14.87533126,-14.87533126,-14.87533126,-217.6256175,-217.6256175,-217.6256175,0,0,0,426.8621994,Central
6/28/15,660.3469755,-1105.12836,2071.867758,660.3469755,660.3469755,-123.7969599,-123.7969599,-123.7969599,-10.34038091,-10.34038091,-10.34038091,-113.456579,-113.456579,-113.456579,0,0,0,536.5500156,Central
6/30/15,660.6749179,-1056.573581,2183.730878,660.6749179,660.6749179,-107.6934084,-107.6934084,-107.6934084,-20.00034544,-20.00034544,-20.00034544,-87.69306299,-87.69306299,-87.69306299,0,0,0,552.9815095,Central
7/1/15,660.8388891,-989.9287146,2122.603585,660.8388891,660.8388891,-99.42728084,-99.42728084,-99.42728084,-21.55725625,-21.55725625,-21.55725625,-77.87002458,-77.87002458,-77.87002458,0,0,0,561.4116083,Central
7/6/15,661.6587453,-913.8230649,2169.731794,661.6587453,661.6587453,-76.28572863,-76.28572863,-76.28572863,-14.87533126,-14.87533126,-14.87533126,-61.41039737,-61.41039737,-61.41039737,0,0,0,585.3730166,Central
7/9/15,662.1506589,-1034.118105,2099.888436,662.1506589,662.1506589,-140.2205574,-140.2205574,-140.2205574,-68.9600479,-68.9600479,-68.9600479,-71.26050947,-71.26050947,-71.26050947,0,0,0,521.9301016,Central
7/10/15,662.3146301,-983.0408595,2393.542847,662.3146301,662.3146301,27.61215982,27.61215982,27.61215982,103.2881486,103.2881486,103.2881486,-75.67598877,-75.67598877,-75.67598877,0,0,0,689.9267899,Central
7/11/15,662.4786013,-921.1425253,2160.78927,662.4786013,662.4786013,-47.40059854,-47.40059854,-47.40059854,32.44521318,32.44521318,32.44521318,-79.84581172,-79.84581172,-79.84581172,0,0,0,615.0780028,Central
7/14/15,662.9705149,-1057.079119,2227.458091,662.9705149,662.9705149,-105.7226996,-105.7226996,-105.7226996,-20.00034544,-20.00034544,-20.00034544,-85.72235419,-85.72235419,-85.72235419,0,0,0,557.2478153,Central
7/15/15,663.1344861,-1131.065928,2159.408248,663.1344861,663.1344861,-105.3844666,-105.3844666,-105.3844666,-21.55725625,-21.55725625,-21.55725625,-83.82721035,-83.82721035,-83.82721035,0,0,0,557.7500195,Central
7/20/15,663.954342,-940.7455366,2245.371428,663.954342,663.954342,-43.8265787,-43.8265787,-43.8265787,-14.87533126,-14.87533126,-14.87533126,-28.95124744,-28.95124744,-28.95124744,0,0,0,620.1277633,Central
7/21/15,664.1183132,-1003.960125,2285.709372,664.1183132,664.1183132,-27.73433526,-27.73433526,-27.73433526,-20.00034544,-20.00034544,-20.00034544,-7.733989824,-7.733989824,-7.733989824,0,0,0,636.383978,Central
7/22/15,664.2822844,-950.27555,2243.501455,664.2822844,664.2822844,-4.74368973,-4.74368973,-4.74368973,-21.55725625,-21.55725625,-21.55725625,16.81356652,16.81356652,16.81356652,0,0,0,659.5385947,Central
7/26/15,664.9381692,-775.3137515,2342.919277,664.9381692,664.9381692,131.3549839,131.3549839,131.3549839,-10.34038091,-10.34038091,-10.34038091,141.6953648,141.6953648,141.6953648,0,0,0,796.293153,Central
8/8/15,667.0697947,-480.5547073,2670.727508,667.0697947,667.0697947,455.845519,455.845519,455.845519,32.44521318,32.44521318,32.44521318,423.4003059,423.4003059,423.4003059,0,0,0,1122.915314,Central
8/9/15,667.2337659,-552.2871029,2744.014499,667.2337659,667.2337659,401.0158526,401.0158526,401.0158526,-10.34038091,-10.34038091,-10.34038091,411.3562335,411.3562335,411.3562335,0,0,0,1068.249618,Central
8/12/15,667.7256794,-617.5315695,2603.370396,667.7256794,667.7256794,317.8044654,317.8044654,317.8044654,-21.55725625,-21.55725625,-21.55725625,339.3617217,339.3617217,339.3617217,0,0,0,985.5301449,Central
8/15/15,668.217593,-734.466715,2490.845074,668.217593,668.217593,254.9458551,254.9458551,254.9458551,32.44521318,32.44521318,32.44521318,222.5006419,222.5006419,222.5006419,0,0,0,923.1634481,Central
8/17/15,668.5455354,-806.3268545,2433.298378,668.5455354,668.5455354,113.8783167,113.8783167,113.8783167,-14.87533126,-14.87533126,-14.87533126,128.7536479,128.7536479,128.7536479,0,0,0,782.4238521,Central
8/20/15,669.037449,-1038.967405,2157.127922,669.037449,669.037449,-86.75709883,-86.75709883,-86.75709883,-68.9600479,-68.9600479,-68.9600479,-17.79705094,-17.79705094,-17.79705094,0,0,0,582.2803501,Central
8/22/15,669.3653913,-1054.381057,2213.290228,669.3653913,669.3653913,-75.91875519,-75.91875519,-75.91875519,32.44521318,32.44521318,32.44521318,-108.3639684,-108.3639684,-108.3639684,0,0,0,593.4466362,Central
8/23/15,669.5293625,-1062.131326,2086.709173,669.5293625,669.5293625,-159.1506658,-159.1506658,-159.1506658,-10.34038091,-10.34038091,-10.34038091,-148.8102848,-148.8102848,-148.8102848,0,0,0,510.3786968,Central
8/25/15,669.8573049,-1122.970869,2001.06407,669.8573049,669.8573049,-236.2180835,-236.2180835,-236.2180835,-20.00034544,-20.00034544,-20.00034544,-216.2177381,-216.2177381,-216.2177381,0,0,0,433.6392214,Central
9/1/15,671.0051033,-1182.850123,2061.175751,671.0051033,671.0051033,-286.9976361,-286.9976361,-286.9976361,-20.00034544,-20.00034544,-20.00034544,-266.9972906,-266.9972906,-266.9972906,0,0,0,384.0074672,Central
9/6/15,671.8249592,-1090.064917,2268.853267,671.8249592,671.8249592,-149.8561763,-149.8561763,-149.8561763,-10.34038091,-10.34038091,-10.34038091,-139.5157954,-139.5157954,-139.5157954,0,0,0,521.9687829,Central
9/7/15,671.9889304,-1091.958798,2135.557995,671.9889304,671.9889304,-119.5147983,-119.5147983,-119.5147983,-14.87533126,-14.87533126,-14.87533126,-104.639467,-104.639467,-104.639467,0,0,0,552.4741322,Central
9/9/15,672.3168728,-1056.245693,2167.897638,672.3168728,672.3168728,-53.56970837,-53.56970837,-53.56970837,-21.55725625,-21.55725625,-21.55725625,-32.01245212,-32.01245212,-32.01245212,0,0,0,618.7471644,Central
9/12/15,672.8087864,-859.3698312,2384.450356,672.8087864,672.8087864,104.2521215,104.2521215,104.2521215,32.44521318,32.44521318,32.44521318,71.80690836,71.80690836,71.80690836,0,0,0,777.0609079,Central
9/13/15,672.9727576,-865.8850112,2308.967842,672.9727576,672.9727576,91.75123349,91.75123349,91.75123349,-10.34038091,-10.34038091,-10.34038091,102.0916144,102.0916144,102.0916144,0,0,0,764.723991,Central
9/14/15,673.1367282,-864.0561587,2474.171059,673.1367282,673.1367282,114.3264677,114.3264677,114.3264677,-14.87533126,-14.87533126,-14.87533126,129.201799,129.201799,129.201799,0,0,0,787.4631959,Central
9/19/15,673.9565815,-695.2912252,2528.168193,673.9565815,673.9565815,237.4115329,237.4115329,237.4115329,32.44521318,32.44521318,32.44521318,204.9663197,204.9663197,204.9663197,0,0,0,911.3681144,Central
9/20/15,674.1205522,-746.1455305,2398.307206,674.1205522,674.1205522,197.0209482,197.0209482,197.0209482,-10.34038091,-10.34038091,-10.34038091,207.3613291,207.3613291,207.3613291,0,0,0,871.1415004,Central
9/21/15,674.2845228,-764.1455798,2501.456163,674.2845228,674.2845228,190.8981021,190.8981021,190.8981021,-14.87533126,-14.87533126,-14.87533126,205.7734333,205.7734333,205.7734333,0,0,0,865.1826249,Central
9/22/15,674.4484935,-706.2770631,2481.09772,674.4484935,674.4484935,180.5254059,180.5254059,180.5254059,-20.00034544,-20.00034544,-20.00034544,200.5257514,200.5257514,200.5257514,0,0,0,854.9738994,Central
9/23/15,674.6124642,-743.949092,2493.662207,674.6124642,674.6124642,170.4681382,170.4681382,170.4681382,-21.55725625,-21.55725625,-21.55725625,192.0253944,192.0253944,192.0253944,0,0,0,845.0806023,Central
9/25/15,674.9404055,-639.1288256,2549.604129,674.9404055,674.9404055,270.5124804,270.5124804,270.5124804,103.2881486,103.2881486,103.2881486,167.2243319,167.2243319,167.2243319,0,0,0,945.4528859,Central
9/26/15,675.1043761,-816.4446512,2550.929523,675.1043761,675.1043761,184.4617168,184.4617168,184.4617168,32.44521318,32.44521318,32.44521318,152.0165037,152.0165037,152.0165037,0,0,0,859.566093,Central
10/3/15,676.2521708,-964.5402763,2383.784636,676.2521708,676.2521708,77.34695326,77.34695326,77.34695326,32.44521318,32.44521318,32.44521318,44.90174009,44.90174009,44.90174009,0,0,0,753.599124,Central
10/6/15,676.7440828,-900.2954526,2378.8366,676.7440828,676.7440828,1.675720388,1.675720388,1.675720388,-20.00034544,-20.00034544,-20.00034544,21.67606583,21.67606583,21.67606583,0,0,0,678.4198031,Central
10/10/15,677.3999654,-834.0072853,2340.270355,677.3999654,677.3999654,52.92824663,52.92824663,52.92824663,32.44521318,32.44521318,32.44521318,20.48303345,20.48303345,20.48303345,0,0,0,730.328212,Central
10/11/15,677.5639361,-856.5827974,2283.753576,677.5639361,677.5639361,13.93074525,13.93074525,13.93074525,-10.34038091,-10.34038091,-10.34038091,24.27112616,24.27112616,24.27112616,0,0,0,691.4946813,Central
10/14/15,678.055848,-969.3865149,2297.086687,678.055848,678.055848,18.1978113,18.1978113,18.1978113,-21.55725625,-21.55725625,-21.55725625,39.75506755,39.75506755,39.75506755,0,0,0,696.2536593,Central
10/17/15,678.54776,-855.5285203,2449.813716,678.54776,678.54776,84.97724239,84.97724239,84.97724239,32.44521318,32.44521318,32.44521318,52.53202921,52.53202921,52.53202921,0,0,0,763.5250024,Central
10/20/15,679.039672,-992.904896,2272.009589,679.039672,679.039672,32.42081888,32.42081888,32.42081888,-20.00034544,-20.00034544,-20.00034544,52.42116432,52.42116432,52.42116432,0,0,0,711.4604909,Central
10/28/15,680.3514373,-1005.087117,2213.397228,680.3514373,680.3514373,-56.6579461,-56.6579461,-56.6579461,-21.55725625,-21.55725625,-21.55725625,-35.10068984,-35.10068984,-35.10068984,0,0,0,623.6934912,Central
10/29/15,680.515408,-963.6355177,2127.029237,680.515408,680.515408,-120.7117304,-120.7117304,-120.7117304,-68.96004789,-68.96004789,-68.96004789,-51.75168249,-51.75168249,-51.75168249,0,0,0,559.8036776,Central
11/2/15,681.1712906,-1069.560828,2375.82319,681.1712906,681.1712906,-127.4141845,-127.4141845,-127.4141845,-14.87533126,-14.87533126,-14.87533126,-112.5388532,-112.5388532,-112.5388532,0,0,0,553.7571061,Central
11/4/15,681.4992319,-1205.068796,2156.944133,681.4992319,681.4992319,-154.0235547,-154.0235547,-154.0235547,-21.55725625,-21.55725625,-21.55725625,-132.4662984,-132.4662984,-132.4662984,0,0,0,527.4756772,Central
11/5/15,681.6632026,-1095.805068,2008.433794,681.6632026,681.6632026,-207.2435944,-207.2435944,-207.2435944,-68.9600479,-68.9600479,-68.9600479,-138.2835465,-138.2835465,-138.2835465,0,0,0,474.4196082,Central
11/7/15,681.9911439,-1145.72226,2192.233435,681.9911439,681.9911439,-107.6674684,-107.6674684,-107.6674684,32.44521318,32.44521318,32.44521318,-140.1126816,-140.1126816,-140.1126816,0,0,0,574.3236755,Central
11/11/15,682.6470265,-1133.102013,2090.289713,682.6470265,682.6470265,-123.1398819,-123.1398819,-123.1398819,-21.55725625,-21.55725625,-21.55725625,-101.5826257,-101.5826257,-101.5826257,0,0,0,559.5071446,Central
11/14/15,683.1389385,-897.5219197,2342.647407,683.1389385,683.1389385,-7.592708527,-7.592708527,-7.592708527,32.44521318,32.44521318,32.44521318,-40.0379217,-40.0379217,-40.0379217,0,0,0,675.54623,Central
11/15/15,683.3029093,-868.1061531,2282.884846,683.3029093,683.3029093,-25.58357561,-25.58357561,-25.58357561,-10.34038091,-10.34038091,-10.34038091,-15.24319471,-15.24319471,-15.24319471,0,0,0,657.7193336,Central
11/16/15,683.46688,-910.7777001,2354.464684,683.46688,683.46688,-4.065029678,-4.065029678,-4.065029678,-14.87533126,-14.87533126,-14.87533126,10.81030159,10.81030159,10.81030159,0,0,0,679.4018503,Central
11/17/15,683.6308507,-1015.99042,2316.307431,683.6308507,683.6308507,17.52238402,17.52238402,17.52238402,-20.00034544,-20.00034544,-20.00034544,37.52272945,37.52272945,37.52272945,0,0,0,701.1532347,Central
11/18/15,683.7948214,-873.4043736,2415.595757,683.7948214,683.7948214,42.71243066,42.71243066,42.71243066,-21.55725625,-21.55725625,-21.55725625,64.26968691,64.26968691,64.26968691,0,0,0,726.5072521,Central
11/19/15,683.9587921,-972.2984631,2341.14967,683.9587921,683.9587921,21.45990783,21.45990783,21.45990783,-68.96004789,-68.96004789,-68.96004789,90.41995573,90.41995573,90.41995573,0,0,0,705.4187,Central
11/21/15,684.2867336,-772.9648268,2420.839203,684.2867336,684.2867336,170.9254143,170.9254143,170.9254143,32.44521318,32.44521318,32.44521318,138.4802011,138.4802011,138.4802011,0,0,0,855.2121478,Central
11/22/15,684.4507043,-804.8224242,2466.403581,684.4507043,684.4507043,148.9153341,148.9153341,148.9153341,-10.34038091,-10.34038091,-10.34038091,159.255715,159.255715,159.255715,0,0,0,833.3660384,Central
11/23/15,684.614675,-759.9827199,2516.669368,684.614675,684.614675,162.3237232,162.3237232,162.3237232,-14.87533126,-14.87533126,-14.87533126,177.1990545,177.1990545,177.1990545,0,0,0,846.9383983,Central
