date,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat,region,category
3/9/18,564.1498203,-1023.146658,2057.57377,564.1498203,564.1498203,-53.30896563,-53.30896563,-53.30896563,333.6370449,333.6370449,333.6370449,-386.9460105,-386.9460105,-386.9460105,0,0,0,510.8408546,Central,Technology
3/13/18,562.8187823,-1345.099445,1855.163367,562.8187823,562.8187823,-316.1225603,-316.1225603,-316.1225603,-115.8625237,-115.8625237,-115.8625237,-200.2600366,-200.2600366,-200.2600366,0,0,0,246.696222,Central,Technology
3/14/18,562.4860228,-1325.382102,1974.055843,562.4860228,562.4860228,-267.4202049,-267.4202049,-267.4202049,-122.5425298,-122.5425298,-122.5425298,-144.8776751,-144.8776751,-144.8776751,0,0,0,295.0658179,Central,Technology
3/18/18,561.1549848,-811.7468321,2166.263233,561.1549848,561.1549848,197.045329,197.045329,197.045329,133.5079822,133.5079822,133.5079822,63.53734679,63.53734679,63.53734679,0,0,0,758.2003138,Central,Technology
3/25/18,558.8256684,-700.7652696,2456.058865,558.8256684,558.8256684,350.4401102,350.4401102,350.4401102,133.5079822,133.5079822,133.5079822,216.932128,216.932128,216.932128,0,0,0,909.2657786,Central,Technology
3/26/18,558.4929089,-782.1707159,2284.285919,558.4929089,558.4929089,173.2719573,173.2719573,173.2719573,-37.28586133,-37.28586133,-37.28586133,210.5578187,210.5578187,210.5578187,0,0,0,731.7648662,Central,Technology
3/27/18,558.1601493,-911.4945672,2121.814106,558.1601493,558.1601493,82.03209038,82.03209038,82.03209038,-115.8625237,-115.8625237,-115.8625237,197.8946141,197.8946141,197.8946141,0,0,0,640.1922397,Central,Technology
4/4/18,555.498073,-1043.00548,2076.348891,555.498073,555.498073,-154.7753806,-154.7753806,-154.7753806,-122.5425298,-122.5425298,-122.5425298,-32.23285082,-32.23285082,-32.23285082,0,0,0,400.7226924,Central,Technology
4/12/18,552.8359967,-1512.939736,1606.890792,552.8359967,552.8359967,-539.3424106,-539.3424106,-539.3424106,-334.270514,-334.270514,-334.270514,-205.0718966,-205.0718966,-205.0718966,0,0,0,13.49358606,Central,Technology
4/21/18,549.8411608,-925.8798353,2103.155336,549.8411608,549.8411608,-73.18365815,-73.18365815,-73.18365815,142.8164019,142.8164019,142.8164019,-216.00006,-216.00006,-216.00006,0,0,0,476.6575027,Central,Technology
4/23/18,549.1756417,-1364.032817,1794.925216,549.1756417,549.1756417,-257.6058544,-257.6058544,-257.6058544,-37.28586133,-37.28586133,-37.28586133,-220.3199931,-220.3199931,-220.3199931,0,0,0,291.5697873,Central,Technology
5/6/18,544.8497677,-1171.048742,1820.781225,544.8497677,544.8497677,-260.0185529,-260.0185529,-260.0185529,133.5079822,133.5079822,133.5079822,-393.5265351,-393.5265351,-393.5265351,0,0,0,284.8312148,Central,Technology
5/7/18,544.5170081,-1471.162949,1863.796508,544.5170081,544.5170081,-442.2490068,-442.2490068,-442.2490068,-37.28586133,-37.28586133,-37.28586133,-404.9631455,-404.9631455,-404.9631455,0,0,0,102.2680013,Central,Technology
5/8/18,544.1842486,-1446.962934,1576.240929,544.1842486,544.1842486,-529.6400485,-529.6400485,-529.6400485,-115.8625237,-115.8625237,-115.8625237,-413.7775248,-413.7775248,-413.7775248,0,0,0,14.54420007,Central,Technology
5/11/18,543.18597,-1015.270941,1993.66946,543.18597,543.18597,-87.82963576,-87.82963576,-87.82963576,333.6370449,333.6370449,333.6370449,-421.4666806,-421.4666806,-421.4666806,0,0,0,455.3563342,Central,Technology
5/12/18,542.8532104,-1337.225718,1731.038377,542.8532104,542.8532104,-274.4414812,-274.4414812,-274.4414812,142.8164019,142.8164019,142.8164019,-417.2578831,-417.2578831,-417.2578831,0,0,0,268.4117292,Central,Technology
5/13/18,542.5204508,-1219.096042,1739.905574,542.5204508,542.5204508,-276.1652745,-276.1652745,-276.1652745,133.5079822,133.5079822,133.5079822,-409.6732567,-409.6732567,-409.6732567,0,0,0,266.3551764,Central,Technology
5/14/18,542.1876913,-1433.620382,1546.658762,542.1876913,542.1876913,-436.1730414,-436.1730414,-436.1730414,-37.28586133,-37.28586133,-37.28586133,-398.8871801,-398.8871801,-398.8871801,0,0,0,106.0146498,Central,Technology
5/15/18,541.8549317,-1485.259029,1658.37643,541.8549317,541.8549317,-501.0457089,-501.0457089,-501.0457089,-115.8625237,-115.8625237,-115.8625237,-385.1831851,-385.1831851,-385.1831851,0,0,0,40.80922281,Central,Technology
5/18/18,540.856653,-987.3815292,2077.212219,540.856653,540.856653,2.777666873,2.777666873,2.777666873,333.6370449,333.6370449,333.6370449,-330.859378,-330.859378,-330.859378,0,0,0,543.6343198,Central,Technology
5/19/18,540.5238934,-1239.753119,1956.401942,540.5238934,540.5238934,-167.3592846,-167.3592846,-167.3592846,142.8164019,142.8164019,142.8164019,-310.1756864,-310.1756864,-310.1756864,0,0,0,373.1646088,Central,Technology
5/28/18,537.5290572,-1321.560426,1733.411631,537.5290572,537.5290572,-225.8909686,-225.8909686,-225.8909686,-37.28586133,-37.28586133,-37.28586133,-188.6051073,-188.6051073,-188.6051073,0,0,0,311.6380886,Central,Technology
6/5/18,534.8669806,-1359.539189,1706.636049,534.8669806,534.8669806,-420.6334733,-420.6334733,-420.6334733,-115.8625237,-115.8625237,-115.8625237,-304.7709496,-304.7709496,-304.7709496,0,0,0,114.2335073,Central,Technology
6/13/18,532.204904,-1551.079996,1516.48112,532.204904,532.204904,-562.7700735,-562.7700735,-562.7700735,-122.5425298,-122.5425298,-122.5425298,-440.2275437,-440.2275437,-440.2275437,0,0,0,-30.56516953,Central,Technology
6/25/18,528.2117891,-1177.919286,1818.859168,528.2117891,528.2117891,-183.5271182,-183.5271182,-183.5271182,-37.28586133,-37.28586133,-37.28586133,-146.2412569,-146.2412569,-146.2412569,0,0,0,344.6846709,Central,Technology
6/26/18,527.8790295,-1260.082799,1904.138051,527.8790295,527.8790295,-224.630506,-224.630506,-224.630506,-115.8625237,-115.8625237,-115.8625237,-108.7679823,-108.7679823,-108.7679823,0,0,0,303.2485235,Central,Technology
6/30/18,526.5479912,-865.557758,2177.034336,526.5479912,526.5479912,150.9781257,150.9781257,150.9781257,142.8164019,142.8164019,142.8164019,8.161723821,8.161723821,8.161723821,0,0,0,677.5261169,Central,Technology
7/1/18,526.2152316,-1014.709315,2325.886702,526.2152316,526.2152316,158.2041327,158.2041327,158.2041327,133.5079822,133.5079822,133.5079822,24.69615046,24.69615046,24.69615046,0,0,0,684.4193643,Central,Technology
7/8/18,523.8859146,-986.3260778,2119.121054,523.8859146,523.8859146,83.32092073,83.32092073,83.32092073,133.5079822,133.5079822,133.5079822,-50.18706147,-50.18706147,-50.18706147,0,0,0,607.2068353,Central,Technology
7/9/18,523.553155,-1027.335893,1985.731865,523.553155,523.553155,-123.4402458,-123.4402458,-123.4402458,-37.28586133,-37.28586133,-37.28586133,-86.15438447,-86.15438447,-86.15438447,0,0,0,400.1129092,Central,Technology
7/20/18,519.8927997,-1150.891656,1895.518654,519.8927997,519.8927997,-169.0964532,-169.0964532,-169.0964532,333.6370449,333.6370449,333.6370449,-502.7334981,-502.7334981,-502.7334981,0,0,0,350.7963465,Central,Technology
7/23/18,518.894521,-1575.474511,1418.360821,518.894521,518.894521,-534.7878409,-534.7878409,-534.7878409,-37.28586133,-37.28586133,-37.28586133,-497.5019796,-497.5019796,-497.5019796,0,0,0,-15.89331992,Central,Technology
7/29/18,516.8979635,-1084.937683,1827.49569,516.8979635,516.8979635,-100.7018201,-100.7018201,-100.7018201,133.5079822,133.5079822,133.5079822,-234.2098023,-234.2098023,-234.2098023,0,0,0,416.1961435,Central,Technology
7/31/18,516.2324444,-1366.148202,1761.523894,516.2324444,516.2324444,-204.0805443,-204.0805443,-204.0805443,-115.8625237,-115.8625237,-115.8625237,-88.21802053,-88.21802053,-88.21802053,0,0,0,312.1519001,Central,Technology
8/6/18,514.2358869,-751.9623782,2465.782169,514.2358869,514.2358869,342.3707778,342.3707778,342.3707778,-37.28586133,-37.28586133,-37.28586133,379.6566391,379.6566391,379.6566391,0,0,0,856.6066647,Central,Technology
8/9/18,513.2376082,-830.2066161,2346.300395,513.2376082,513.2376082,221.2129057,221.2129057,221.2129057,-334.270514,-334.270514,-334.270514,555.4834197,555.4834197,555.4834197,0,0,0,734.4505139,Central,Technology
8/12/18,512.2393295,-140.1501308,2787.127397,512.2393295,512.2393295,782.8307671,782.8307671,782.8307671,133.5079822,133.5079822,133.5079822,649.3227849,649.3227849,649.3227849,0,0,0,1295.070097,Central,Technology
9/2/18,505.2513784,-1068.328629,1996.289219,505.2513784,505.2513784,-81.02157044,-81.02157044,-81.02157044,133.5079822,133.5079822,133.5079822,-214.5295526,-214.5295526,-214.5295526,0,0,0,424.229808,Central,Technology
9/12/18,501.9237826,-1216.005278,2017.535754,501.9237826,501.9237826,-143.7140763,-143.7140763,-143.7140763,-122.5425298,-122.5425298,-122.5425298,-21.17154652,-21.17154652,-21.17154652,0,0,0,358.2097063,Central,Technology
9/15/18,500.9255039,-721.1902913,2240.981715,500.9255039,500.9255039,245.4490231,245.4490231,245.4490231,142.8164019,142.8164019,142.8164019,102.6326212,102.6326212,102.6326212,0,0,0,746.374527,Central,Technology
9/16/18,500.5927443,-908.9298916,2303.674437,500.5927443,500.5927443,274.8469983,274.8469983,274.8469983,133.5079822,133.5079822,133.5079822,141.3390161,141.3390161,141.3390161,0,0,0,775.4397426,Central,Technology
9/17/18,500.2599848,-1075.675412,2200.24239,500.2599848,500.2599848,139.9908086,139.9908086,139.9908086,-37.28586133,-37.28586133,-37.28586133,177.2766699,177.2766699,177.2766699,0,0,0,640.2507934,Central,Technology
9/22/18,498.5961869,-500.5992491,2591.994743,498.5961869,498.5961869,436.92662,436.92662,436.92662,142.8164019,142.8164019,142.8164019,294.1102181,294.1102181,294.1102181,0,0,0,935.5228069,Central,Technology
9/23/18,498.2634273,-634.270522,2427.64473,498.2634273,498.2634273,436.0513435,436.0513435,436.0513435,133.5079822,133.5079822,133.5079822,302.5433613,302.5433613,302.5433613,0,0,0,934.3147708,Central,Technology
9/24/18,497.9306677,-791.605507,2386.911795,497.9306677,497.9306677,268.5766989,268.5766989,268.5766989,-37.28586133,-37.28586133,-37.28586133,305.8625602,305.8625602,305.8625602,0,0,0,766.5073666,Central,Technology
9/29/18,496.2668699,-707.193859,2483.092132,496.2668699,496.2668699,399.3241925,399.3241925,399.3241925,142.8164019,142.8164019,142.8164019,256.5077907,256.5077907,256.5077907,0,0,0,895.5910624,Central,Technology
10/4/18,494.603072,-1193.003132,1800.940417,494.603072,494.603072,-189.466326,-189.466326,-189.466326,-334.270514,-334.270514,-334.270514,144.804188,144.804188,144.804188,0,0,0,305.1367459,Central,Technology
10/6/18,493.9375528,-874.0558295,2303.560964,493.9375528,493.9375528,241.5996754,241.5996754,241.5996754,142.8164019,142.8164019,142.8164019,98.78327353,98.78327353,98.78327353,0,0,0,735.5372282,Central,Technology
10/8/18,493.2720337,-944.4251509,1982.673728,493.2720337,493.2720337,20.1518655,20.1518655,20.1518655,-37.28586133,-37.28586133,-37.28586133,57.43772683,57.43772683,57.43772683,0,0,0,513.4238992,Central,Technology
10/9/18,492.9392741,-1139.766727,1999.82042,492.9392741,492.9392741,-76.66659126,-76.66659126,-76.66659126,-115.8625237,-115.8625237,-115.8625237,39.19593247,39.19593247,39.19593247,0,0,0,416.2726829,Central,Technology
10/19/18,489.6116784,-817.9029331,2333.555928,489.6116784,489.6116784,274.4555097,274.4555097,274.4555097,333.6370449,333.6370449,333.6370449,-59.18153515,-59.18153515,-59.18153515,0,0,0,764.0671881,Central,Technology
10/21/18,488.9461592,-1121.670244,2035.694955,488.9461592,488.9461592,61.86924826,61.86924826,61.86924826,133.5079822,133.5079822,133.5079822,-71.63873394,-71.63873394,-71.63873394,0,0,0,550.8154075,Central,Technology
10/23/18,488.2806401,-1340.608232,1904.631255,488.2806401,488.2806401,-202.2757505,-202.2757505,-202.2757505,-115.8625237,-115.8625237,-115.8625237,-86.41322673,-86.41322673,-86.41322673,0,0,0,286.0048896,Central,Technology
10/26/18,487.2823613,-773.9438602,2247.438774,487.2823613,487.2823613,218.6224991,218.6224991,218.6224991,333.6370449,333.6370449,333.6370449,-115.0145457,-115.0145457,-115.0145457,0,0,0,705.9048605,Central,Technology
10/27/18,486.9496018,-1065.893912,2057.312169,486.9496018,486.9496018,16.53264146,16.53264146,16.53264146,142.8164019,142.8164019,142.8164019,-126.2837604,-126.2837604,-126.2837604,0,0,0,503.4822432,Central,Technology
10/28/18,486.6168422,-988.4129683,1947.49695,486.6168422,486.6168422,-4.750247572,-4.750247572,-4.750247572,133.5079822,133.5079822,133.5079822,-138.2582298,-138.2582298,-138.2582298,0,0,0,481.8665946,Central,Technology
10/31/18,485.6185635,-1407.847726,1761.599927,485.6185635,485.6185635,-298.9867566,-298.9867566,-298.9867566,-122.5425298,-122.5425298,-122.5425298,-176.4442268,-176.4442268,-176.4442268,0,0,0,186.6318069,Central,Technology
11/8/18,482.9564869,-1624.433745,1492.807339,482.9564869,482.9564869,-583.108969,-583.108969,-583.108969,-334.270514,-334.270514,-334.270514,-248.838455,-248.838455,-248.838455,0,0,0,-100.1524822,Central,Technology
11/11/18,481.9582081,-1193.458891,2022.108456,481.9582081,481.9582081,-115.7058414,-115.7058414,-115.7058414,133.5079822,133.5079822,133.5079822,-249.2138236,-249.2138236,-249.2138236,0,0,0,366.2523667,Central,Technology
11/12/18,481.6254486,-1405.20738,1823.047393,481.6254486,481.6254486,-283.0720906,-283.0720906,-283.0720906,-37.28586133,-37.28586133,-37.28586133,-245.7862293,-245.7862293,-245.7862293,0,0,0,198.5533579,Central,Technology
11/14/18,480.9599294,-1330.077828,1626.811695,480.9599294,480.9599294,-357.1412157,-357.1412157,-357.1412157,-122.5425298,-122.5425298,-122.5425298,-234.5986859,-234.5986859,-234.5986859,0,0,0,123.8187137,Central,Technology
11/17/18,479.9616507,-1080.492871,1939.047322,479.9616507,479.9616507,-68.27829519,-68.27829519,-68.27829519,142.8164019,142.8164019,142.8164019,-211.094697,-211.094697,-211.094697,0,0,0,411.6833555,Central,Technology
11/21/18,478.6306124,-1341.615309,1747.866782,478.6306124,478.6306124,-303.5336012,-303.5336012,-303.5336012,-122.5425298,-122.5425298,-122.5425298,-180.9910714,-180.9910714,-180.9910714,0,0,0,175.0970112,Central,Technology
11/23/18,477.9650932,-946.4851739,2223.878932,477.9650932,477.9650932,161.6795121,161.6795121,161.6795121,333.6370449,333.6370449,333.6370449,-171.9575327,-171.9575327,-171.9575327,0,0,0,639.6446053,Central,Technology
11/25/18,477.2995741,-1210.117637,1980.712817,477.2995741,477.2995741,-35.49012315,-35.49012315,-35.49012315,133.5079822,133.5079822,133.5079822,-168.9981053,-168.9981053,-168.9981053,0,0,0,441.8094509,Central,Technology
11/26/18,476.9668145,-1264.739102,1899.638685,476.9668145,476.9668145,-207.2044932,-207.2044932,-207.2044932,-37.28586133,-37.28586133,-37.28586133,-169.9186319,-169.9186319,-169.9186319,0,0,0,269.7623213,Central,Technology
11/27/18,476.6340549,-1400.842102,1513.655133,476.6340549,476.6340549,-288.2167723,-288.2167723,-288.2167723,-115.8625237,-115.8625237,-115.8625237,-172.3542486,-172.3542486,-172.3542486,0,0,0,188.4172826,Central,Technology
11/30/18,475.6357762,-1100.762332,2112.595323,475.6357762,475.6357762,146.8337567,146.8337567,146.8337567,333.6370449,333.6370449,333.6370449,-186.8032882,-186.8032882,-186.8032882,0,0,0,622.4695329,Central,Technology
12/10/18,472.3081804,-1497.87419,1768.607111,472.3081804,472.3081804,-238.2772158,-238.2772158,-238.2772158,-37.28586133,-37.28586133,-37.28586133,-200.9913545,-200.9913545,-200.9913545,0,0,0,234.0309646,Central,Technology
12/11/18,471.9754209,-1241.135262,1647.705189,471.9754209,471.9754209,-305.8979567,-305.8979567,-305.8979567,-115.8625237,-115.8625237,-115.8625237,-190.035433,-190.035433,-190.035433,0,0,0,166.0774641,Central,Technology
12/14/18,470.9771421,-1025.284856,2241.742437,470.9771421,470.9771421,193.7512775,193.7512775,193.7512775,333.6370449,333.6370449,333.6370449,-139.8857673,-139.8857673,-139.8857673,0,0,0,664.7284196,Central,Technology
12/18/18,469.6461038,-1205.013687,1814.482766,469.6461038,469.6461038,-160.4345036,-160.4345036,-160.4345036,-115.8625237,-115.8625237,-115.8625237,-44.57197991,-44.57197991,-44.57197991,0,0,0,309.2116002,Central,Technology
12/22/18,468.3150655,-889.108029,2249.909382,468.3150655,468.3150655,190.6973698,190.6973698,190.6973698,142.8164019,142.8164019,142.8164019,47.88096791,47.88096791,47.88096791,0,0,0,659.0124353,Central,Technology
12/23/18,467.982306,-865.2847063,2257.929739,467.982306,467.982306,198.2653936,198.2653936,198.2653936,133.5079822,133.5079822,133.5079822,64.75741141,64.75741141,64.75741141,0,0,0,666.2476996,Central,Technology
12/24/18,467.6495464,-984.6876828,2033.111157,467.6495464,467.6495464,40.30740789,40.30740789,40.30740789,-37.28586133,-37.28586133,-37.28586133,77.59326922,77.59326922,77.59326922,0,0,0,507.9569543,Central,Technology
12/25/18,467.3167868,-1151.023306,1976.170451,467.3167868,467.3167868,-30.14922955,-30.14922955,-30.14922955,-115.8625237,-115.8625237,-115.8625237,85.71329418,85.71329418,85.71329418,0,0,0,437.1675573,Central,Technology
12/26/18,466.9840272,-1173.708563,1936.207022,466.9840272,466.9840272,-34.00280691,-34.00280691,-34.00280691,-122.5425298,-122.5425298,-122.5425298,88.5397229,88.5397229,88.5397229,0,0,0,432.9812203,Central,Technology
12/27/18,466.6512677,-1227.485372,1738.945888,466.6512677,466.6512677,-248.6540107,-248.6540107,-248.6540107,-334.270514,-334.270514,-334.270514,85.61650335,85.61650335,85.61650335,0,0,0,217.997257,Central,Technology
12/28/18,466.3185081,-542.0454049,2465.898606,466.3185081,466.3185081,410.2682288,410.2682288,410.2682288,333.6370449,333.6370449,333.6370449,76.63118391,76.63118391,76.63118391,0,0,0,876.5867369,Central,Technology
12/29/18,465.9857485,-829.8335567,2247.920946,465.9857485,465.9857485,204.2501208,204.2501208,204.2501208,142.8164019,142.8164019,142.8164019,61.43371892,61.43371892,61.43371892,0,0,0,670.2358693,Central,Technology
12/30/18,465.6529889,-842.2340665,2163.099477,465.6529889,465.6529889,173.5594927,173.5594927,173.5594927,133.5079822,133.5079822,133.5079822,40.05151048,40.05151048,40.05151048,0,0,0,639.2124816,Central,Technology
12/31/18,465.3202294,-1109.520206,1953.856163,465.3202294,465.3202294,-24.58576817,-24.58576817,-24.58576817,-37.28586133,-37.28586133,-37.28586133,12.70009316,12.70009316,12.70009316,0,0,0,440.7344612,Central,Technology
1/1/19,464.9874698,-1163.182289,1881.373083,464.9874698,464.9874698,-136.0735495,-136.0735495,-136.0735495,-115.8625237,-115.8625237,-115.8625237,-20.21102574,-20.21102574,-20.21102574,0,0,0,328.9139203,Central,Technology
1/2/19,464.6547102,-1107.722352,1932.785204,464.6547102,464.6547102,-180.6202641,-180.6202641,-180.6202641,-122.5425298,-122.5425298,-122.5425298,-58.07773426,-58.07773426,-58.07773426,0,0,0,284.0344461,Central,Technology
1/3/19,464.3219506,-1622.994962,1515.540967,464.3219506,464.3219506,-434.3766329,-434.3766329,-434.3766329,-334.270514,-334.270514,-334.270514,-100.1061188,-100.1061188,-100.1061188,0,0,0,29.94531775,Central,Technology
1/4/19,463.9891911,-825.1736874,2153.253201,463.9891295,463.9891911,188.3142628,188.3142628,188.3142628,333.6370449,333.6370449,333.6370449,-145.3227821,-145.3227821,-145.3227821,0,0,0,652.3034538,Central,Technology
1/5/19,463.6564315,-1131.241928,1978.4317,463.6493449,463.6575234,-49.77419899,-49.77419899,-49.77419899,142.8164019,142.8164019,142.8164019,-192.5906008,-192.5906008,-192.5906008,0,0,0,413.8822325,Central,Technology
1/6/19,463.3236719,-1159.54227,1994.425496,463.3139902,463.3294978,-107.1217137,-107.1217137,-107.1217137,133.5079822,133.5079822,133.5079822,-240.6296959,-240.6296959,-240.6296959,0,0,0,356.2019582,Central,Technology
1/7/19,462.9909123,-1458.155289,1706.246029,462.9692061,463.0030068,-325.3290922,-325.3290922,-325.3290922,-37.28586133,-37.28586133,-37.28586133,-288.0432309,-288.0432309,-288.0432309,0,0,0,137.6618201,Central,Technology
1/8/19,462.6581528,-1557.756991,1545.942617,462.6307662,462.6789853,-449.2100359,-449.2100359,-449.2100359,-115.8625237,-115.8625237,-115.8625237,-333.3475122,-333.3475122,-333.3475122,0,0,0,13.44811686,Central,Technology
1/9/19,462.3253932,-1659.707789,1646.741527,462.2843093,462.3560327,-497.5482587,-497.5482587,-497.5482587,-122.5425298,-122.5425298,-122.5425298,-375.0057289,-375.0057289,-375.0057289,0,0,0,-35.22286553,Central,Technology
1/10/19,461.9926336,-1756.219523,1275.057779,461.9387397,462.0306299,-745.7350633,-745.7350633,-745.7350633,-334.270514,-334.270514,-334.270514,-411.4645493,-411.4645493,-411.4645493,0,0,0,-283.7424297,Central,Technology
1/11/19,461.659874,-1239.529335,1866.789376,461.5915364,461.7094929,-107.5556482,-107.5556482,-107.5556482,333.6370449,333.6370449,333.6370449,-441.1926931,-441.1926931,-441.1926931,0,0,0,354.1042258,Central,Technology
1/12/19,461.3271145,-1301.627104,1784.600679,461.2514129,461.3856108,-319.9041167,-319.9041167,-319.9041167,142.8164019,142.8164019,142.8164019,-462.7205185,-462.7205185,-462.7205185,0,0,0,141.4229978,Central,Technology
1/13/19,460.9943549,-1465.970923,1667.495475,460.9098172,461.0628877,-341.1716289,-341.1716289,-341.1716289,133.5079822,133.5079822,133.5079822,-474.6796111,-474.6796111,-474.6796111,0,0,0,119.822726,Central,Technology
1/14/19,460.6615953,-1512.800782,1438.076307,460.5622107,460.7415483,-513.1271939,-513.1271939,-513.1271939,-37.28586133,-37.28586133,-37.28586133,-475.8413325,-475.8413325,-475.8413325,0,0,0,-52.46559857,Central,Technology
1/15/19,460.3288357,-1611.538895,1456.628575,460.2156076,460.4166593,-581.0158147,-581.0158147,-581.0158147,-115.8625237,-115.8625237,-115.8625237,-465.153291,-465.153291,-465.153291,0,0,0,-120.686979,Central,Technology
1/16/19,459.9960762,-1569.82602,1314.77363,459.868975,460.0940648,-564.3152522,-564.3152522,-564.3152522,-122.5425298,-122.5425298,-122.5425298,-441.7727224,-441.7727224,-441.7727224,0,0,0,-104.319176,Central,Technology
1/17/19,459.6633166,-1820.947455,1376.169407,459.5249473,459.7747142,-739.3663445,-739.3663445,-739.3663445,-334.270514,-334.270514,-334.270514,-405.0958305,-405.0958305,-405.0958305,0,0,0,-279.703028,Central,Technology
1/18/19,459.330557,-1088.663738,1963.141892,459.1718241,459.4635953,-21.14517251,-21.14517251,-21.14517251,333.6370449,333.6370449,333.6370449,-354.7822174,-354.7822174,-354.7822174,0,0,0,438.1853845,Central,Technology
1/19/19,458.9977974,-1150.675442,1958.372188,458.8330328,459.1445851,-147.9572439,-147.9572439,-147.9572439,142.8164019,142.8164019,142.8164019,-290.7736457,-290.7736457,-290.7736457,0,0,0,311.0405536,Central,Technology
1/20/19,458.6650379,-1215.325759,2003.05935,458.4913071,458.8247424,-79.79852512,-79.79852512,-79.79852512,133.5079822,133.5079822,133.5079822,-213.3065073,-213.3065073,-213.3065073,0,0,0,378.8665127,Central,Technology
1/21/19,458.3322783,-1171.789173,1797.554464,458.1442816,458.5048316,-160.2033826,-160.2033826,-160.2033826,-37.28586133,-37.28586133,-37.28586133,-122.9175212,-122.9175212,-122.9175212,0,0,0,298.1288957,Central,Technology
1/22/19,457.9995187,-1279.47982,1864.89704,457.8019175,458.1966204,-136.3048773,-136.3048773,-136.3048773,-115.8625237,-115.8625237,-115.8625237,-20.44235359,-20.44235359,-20.44235359,0,0,0,321.6946414,Central,Technology
1/23/19,457.6667591,-1167.428201,1933.382431,457.4432247,457.8705441,-29.54955736,-29.54955736,-29.54955736,-122.5425298,-122.5425298,-122.5425298,92.99297245,92.99297245,92.99297245,0,0,0,428.1172018,Central,Technology
1/24/19,457.3339996,-1181.102332,1889.839904,457.0896183,457.5615335,-118.2826899,-118.2826899,-118.2826899,-334.270514,-334.270514,-334.270514,215.9878241,215.9878241,215.9878241,0,0,0,339.0513096,Central,Technology
1/25/19,457.00124,-457.2445987,2655.389587,456.7507954,457.2488922,680.5266704,680.5266704,680.5266704,333.6370449,333.6370449,333.6370449,346.8896256,346.8896256,346.8896256,0,0,0,1137.52791,Central,Technology
