date,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat,region,category
2/17/15,488.5685062,-828.278902,1605.990431,488.5685062,488.5685062,-119.492222,-119.492222,-119.492222,83.76772965,83.76772965,83.76772965,-203.2599517,-203.2599517,-203.2599517,0,0,0,369.0762842,National,Office Supplies
2/18/15,488.6603823,-934.844423,1433.187096,488.6603823,488.6603823,-167.7653777,-167.7653777,-167.7653777,34.89542256,34.89542256,34.89542256,-202.6608003,-202.6608003,-202.6608003,0,0,0,320.8950046,National,Office Supplies
2/20/15,488.8441346,-991.5537224,1420.115425,488.8441346,488.8441346,-277.2384977,-277.2384977,-277.2384977,-83.56082446,-83.56082446,-83.56082446,-193.6776732,-193.6776732,-193.6776732,0,0,0,211.6056369,National,Office Supplies
2/21/15,488.9360107,-839.4423354,1662.630226,488.9360107,488.9360107,-92.97449607,-92.97449607,-92.97449607,92.10354285,92.10354285,92.10354285,-185.0780389,-185.0780389,-185.0780389,0,0,0,395.9615147,National,Office Supplies
2/22/15,489.0278869,-961.4820614,1480.123849,489.0278869,489.0278869,-190.0724946,-190.0724946,-190.0724946,-16.37124208,-16.37124208,-16.37124208,-173.7012525,-173.7012525,-173.7012525,0,0,0,298.9553923,National,Office Supplies
2/23/15,489.1197636,-909.4782782,1551.3719,489.1197636,489.1197636,-148.577133,-148.577133,-148.577133,11.02561479,11.02561479,11.02561479,-159.6027478,-159.6027478,-159.6027478,0,0,0,340.5426306,National,Office Supplies
2/24/15,489.2116403,-761.5603378,1718.493186,489.2116403,489.2116403,-59.13938064,-59.13938064,-59.13938064,83.76772965,83.76772965,83.76772965,-142.9071103,-142.9071103,-142.9071103,0,0,0,430.0722596,National,Office Supplies
2/27/15,489.4872704,-897.6168285,1465.693277,489.4872704,489.4872704,-163.0539417,-163.0539417,-163.0539417,-83.56082446,-83.56082446,-83.56082446,-79.49311724,-79.49311724,-79.49311724,0,0,0,326.4333287,National,Office Supplies
3/1/15,489.6710239,-758.4736617,1669.693418,489.6710239,489.6710239,-45.80410571,-45.80410571,-45.80410571,-16.37124208,-16.37124208,-16.37124208,-29.43286363,-29.43286363,-29.43286363,0,0,0,443.8669181,National,Office Supplies
3/2/15,489.7629006,-738.1033975,1794.366885,489.7629006,489.7629006,7.696535993,7.696535993,7.696535993,11.02561478,11.02561478,11.02561478,-3.329078792,-3.329078792,-3.329078792,0,0,0,497.4594366,National,Office Supplies
3/3/15,489.8547773,-639.1492395,1840.111561,489.8547773,489.8547773,106.6119997,106.6119997,106.6119997,83.76772965,83.76772965,83.76772965,22.84427002,22.84427002,22.84427002,0,0,0,596.4667769,National,Office Supplies
3/5/15,490.0385307,-853.939144,1672.197969,490.0385307,490.0385307,-48.50569273,-48.50569273,-48.50569273,-121.8602433,-121.8602433,-121.8602433,73.35455058,73.35455058,73.35455058,0,0,0,441.532838,National,Office Supplies
3/6/15,490.1304074,-662.5707234,1768.681709,490.1304074,490.1304074,13.10447194,13.10447194,13.10447194,-83.56082446,-83.56082446,-83.56082446,96.6652964,96.6652964,96.6652964,0,0,0,503.2348794,National,Office Supplies
3/8/15,490.3141608,-617.0548044,1896.402561,490.3141608,490.3141608,120.5755119,120.5755119,120.5755119,-16.37124208,-16.37124208,-16.37124208,136.946754,136.946754,136.946754,0,0,0,610.8896727,National,Office Supplies
3/9/15,490.4060376,-631.7803141,1845.975658,490.4060376,490.4060376,164.0569128,164.0569128,164.0569128,11.02561479,11.02561479,11.02561479,153.031298,153.031298,153.031298,0,0,0,654.4629503,National,Office Supplies
3/10/15,490.4979143,-449.3486463,2022.653643,490.4979143,490.4979143,249.6661337,249.6661337,249.6661337,83.76772965,83.76772965,83.76772965,165.8984041,165.8984041,165.8984041,0,0,0,740.164048,National,Office Supplies
3/11/15,490.589791,-565.7117246,1938.492087,490.589791,490.589791,210.130742,210.130742,210.130742,34.89542256,34.89542256,34.89542256,175.2353194,175.2353194,175.2353194,0,0,0,700.720533,National,Office Supplies
3/12/15,490.6816677,-666.333216,1763.101375,490.6816677,490.6816677,58.93632098,58.93632098,58.93632098,-121.8602433,-121.8602433,-121.8602433,180.7965643,180.7965643,180.7965643,0,0,0,549.6179887,National,Office Supplies
3/14/15,490.8654211,-379.2311835,1975.726217,490.8654211,490.8654211,272.0850227,272.0850227,272.0850227,92.10354285,92.10354285,92.10354285,179.9814799,179.9814799,179.9814799,0,0,0,762.9504438,National,Office Supplies
3/15/15,490.9572978,-645.1322066,1809.30772,490.9572978,490.9572978,157.1256933,157.1256933,157.1256933,-16.37124208,-16.37124208,-16.37124208,173.4969354,173.4969354,173.4969354,0,0,0,648.0829912,National,Office Supplies
3/17/15,491.1410513,-486.3166647,2061.130606,491.1410513,491.1410513,232.476145,232.476145,232.476145,83.76772965,83.76772965,83.76772965,148.7084154,148.7084154,148.7084154,0,0,0,723.6171963,National,Office Supplies
3/18/15,491.232928,-492.1709207,1862.555749,491.232928,491.232928,165.6707463,165.6707463,165.6707463,34.89542256,34.89542256,34.89542256,130.7753237,130.7753237,130.7753237,0,0,0,656.9036743,National,Office Supplies
3/19/15,491.3248047,-831.3507178,1747.484422,491.3248047,491.3248047,-12.34010481,-12.34010481,-12.34010481,-121.8602433,-121.8602433,-121.8602433,109.5201385,109.5201385,109.5201385,0,0,0,478.9846999,National,Office Supplies
3/21/15,491.5085581,-558.319532,1933.934938,491.5085581,491.5085581,150.6500101,150.6500101,150.6500101,92.10354285,92.10354285,92.10354285,58.54646723,58.54646723,58.54646723,0,0,0,642.1585682,National,Office Supplies
3/22/15,491.6004348,-679.4923615,1695.115032,491.6004348,491.6004348,13.34289285,13.34289285,13.34289285,-16.37124208,-16.37124208,-16.37124208,29.71413493,29.71413493,29.71413493,0,0,0,504.9433277,National,Office Supplies
3/23/15,491.6923115,-770.3701984,1730.793376,491.6923115,491.6923115,10.33813783,10.33813783,10.33813783,11.02561479,11.02561479,11.02561479,-0.687476953,-0.687476953,-0.687476953,0,0,0,502.0304494,National,Office Supplies
3/24/15,491.7841883,-641.9298489,1800.89734,491.7841883,491.7841883,51.64168636,51.64168636,51.64168636,83.76772965,83.76772965,83.76772965,-32.12604329,-32.12604329,-32.12604329,0,0,0,543.4258746,National,Office Supplies
3/25/15,491.876065,-736.4513301,1717.721688,491.876065,491.876065,-29.15833994,-29.15833994,-29.15833994,34.89542256,34.89542256,34.89542256,-64.0537625,-64.0537625,-64.0537625,0,0,0,462.717725,National,Office Supplies
3/26/15,491.9679417,-980.7564652,1542.200273,491.9679417,491.9679417,-217.7793602,-217.7793602,-217.7793602,-121.8602433,-121.8602433,-121.8602433,-95.91911692,-95.91911692,-95.91911692,0,0,0,274.1885815,National,Office Supplies
3/28/15,492.1516951,-834.7545724,1571.733831,492.1516951,492.1516951,-65.20432348,-65.20432348,-65.20432348,92.10354285,92.10354285,92.10354285,-157.3078663,-157.3078663,-157.3078663,0,0,0,426.9473716,National,Office Supplies
3/30/15,492.3354485,-1011.941116,1533.241799,492.3354485,492.3354485,-201.2135029,-201.2135029,-201.2135029,11.02561479,11.02561479,11.02561479,-212.2391177,-212.2391177,-212.2391177,0,0,0,291.1219457,National,Office Supplies
3/31/15,492.4273252,-856.2525244,1531.088984,492.4273252,492.4273252,-152.4133331,-152.4133331,-152.4133331,83.76772965,83.76772965,83.76772965,-236.1810628,-236.1810628,-236.1810628,0,0,0,340.0139921,National,Office Supplies
4/1/15,492.519202,-1081.260498,1540.942451,492.519202,492.519202,-222.3936843,-222.3936843,-222.3936843,34.89542256,34.89542256,34.89542256,-257.2891068,-257.2891068,-257.2891068,0,0,0,270.1255177,National,Office Supplies
4/2/15,492.6110787,-1223.543113,1280.924209,492.6110787,492.6110787,-397.1361151,-397.1361151,-397.1361151,-121.8602433,-121.8602433,-121.8602433,-275.2758718,-275.2758718,-275.2758718,0,0,0,95.47496353,National,Office Supplies
4/3/15,492.7029554,-1086.420866,1445.142323,492.7029554,492.7029554,-373.4814835,-373.4814835,-373.4814835,-83.56082446,-83.56082446,-83.56082446,-289.920659,-289.920659,-289.920659,0,0,0,119.2214719,National,Office Supplies
4/4/15,492.7948321,-984.3112993,1574.517902,492.7948321,492.7948321,-208.968789,-208.968789,-208.968789,92.10354285,92.10354285,92.10354285,-301.0723319,-301.0723319,-301.0723319,0,0,0,283.8260431,National,Office Supplies
4/5/15,492.8867088,-1066.585232,1427.694902,492.8867088,492.8867088,-325.0217913,-325.0217913,-325.0217913,-16.37124208,-16.37124208,-16.37124208,-308.6505492,-308.6505492,-308.6505492,0,0,0,167.8649175,National,Office Supplies
4/6/15,492.9785855,-931.3160634,1425.051073,492.9785855,492.9785855,-301.6197458,-301.6197458,-301.6197458,11.02561479,11.02561479,11.02561479,-312.6453606,-312.6453606,-312.6453606,0,0,0,191.3588398,National,Office Supplies
4/7/15,493.0704622,-916.2729237,1490.500041,493.0704622,493.0704622,-229.3474888,-229.3474888,-229.3474888,83.76772965,83.76772965,83.76772965,-313.1152184,-313.1152184,-313.1152184,0,0,0,263.7229734,National,Office Supplies
4/8/15,493.162339,-933.5577817,1433.638885,493.162339,493.162339,-275.2880779,-275.2880779,-275.2880779,34.89542256,34.89542256,34.89542256,-310.1835004,-310.1835004,-310.1835004,0,0,0,217.8742611,National,Office Supplies
4/10/15,493.3460924,-1162.551181,1321.43087,493.3460924,493.3460924,-378.464058,-378.464058,-378.464058,-83.56082446,-83.56082446,-83.56082446,-294.9032336,-294.9032336,-294.9032336,0,0,0,114.8820343,National,Office Supplies
4/11/15,493.4379693,-936.3152317,1552.799047,493.4379693,493.4379693,-190.9731469,-190.9731469,-190.9731469,92.10354285,92.10354285,92.10354285,-283.0766898,-283.0766898,-283.0766898,0,0,0,302.4648224,National,Office Supplies
4/13/15,493.6217231,-995.7691847,1448.065418,493.6217231,493.6217231,-241.6348323,-241.6348323,-241.6348323,11.02561479,11.02561479,11.02561479,-252.6604471,-252.6604471,-252.6604471,0,0,0,251.9868908,National,Office Supplies
4/15/15,493.8054768,-910.6926342,1611.067278,493.8054768,493.8054768,-180.7936592,-180.7936592,-180.7936592,34.89542256,34.89542256,34.89542256,-215.6890818,-215.6890818,-215.6890818,0,0,0,313.0118176,National,Office Supplies
4/16/15,493.8973537,-1144.016939,1396.367319,493.8973537,493.8973537,-317.5775013,-317.5775013,-317.5775013,-121.8602433,-121.8602433,-121.8602433,-195.717258,-195.717258,-195.717258,0,0,0,176.3198524,National,Office Supplies
4/18/15,494.0811075,-818.8059383,1691.432526,494.0811075,494.0811075,-62.63386528,-62.63386528,-62.63386528,92.10354285,92.10354285,92.10354285,-154.7374081,-154.7374081,-154.7374081,0,0,0,431.4472422,National,Office Supplies
4/19/15,494.1729844,-950.1736103,1530.716331,494.1729844,494.1729844,-150.8337573,-150.8337573,-150.8337573,-16.37124208,-16.37124208,-16.37124208,-134.4625152,-134.4625152,-134.4625152,0,0,0,343.3392271,National,Office Supplies
4/20/15,494.2648613,-826.8523506,1601.10915,494.2648613,494.2648613,-103.7548323,-103.7548323,-103.7548323,11.02561478,11.02561478,11.02561478,-114.7804471,-114.7804471,-114.7804471,0,0,0,390.510029,National,Office Supplies
4/21/15,494.3567382,-832.4577347,1735.012506,494.3567382,494.3567382,-12.2224048,-12.2224048,-12.2224048,83.76772965,83.76772965,83.76772965,-95.99013445,-95.99013445,-95.99013445,0,0,0,482.1343334,National,Office Supplies
4/22/15,494.4486151,-735.2631672,1812.650412,494.4486151,494.4486151,-43.45903387,-43.45903387,-43.45903387,34.89542256,34.89542256,34.89542256,-78.35445643,-78.35445643,-78.35445643,0,0,0,450.9895812,National,Office Supplies
4/23/15,494.540492,-861.3960787,1559.29922,494.540492,494.540492,-183.9571889,-183.9571889,-183.9571889,-121.8602433,-121.8602433,-121.8602433,-62.09694563,-62.09694563,-62.09694563,0,0,0,310.583303,National,Office Supplies
4/25/15,494.7242457,-672.0584642,1721.03323,494.7242457,494.7242457,57.70145474,57.70145474,57.70145474,92.10354285,92.10354285,92.10354285,-34.40208811,-34.40208811,-34.40208811,0,0,0,552.4257005,National,Office Supplies
4/26/15,494.8161226,-791.8024237,1610.381301,494.8161226,494.8161226,-39.57266982,-39.57266982,-39.57266982,-16.37124208,-16.37124208,-16.37124208,-23.20142774,-23.20142774,-23.20142774,0,0,0,455.2434528,National,Office Supplies
4/28/15,494.9998764,-671.2502071,1969.022241,494.9998764,494.9998764,77.39262074,77.39262074,77.39262074,83.76772965,83.76772965,83.76772965,-6.375108911,-6.375108911,-6.375108911,0,0,0,572.3924971,National,Office Supplies
4/29/15,495.0917533,-650.3741611,1724.897397,495.0917533,495.0917533,34.14888994,34.14888994,34.14888994,34.89542256,34.89542256,34.89542256,-0.746532619,-0.746532619,-0.746532619,0,0,0,529.2406432,National,Office Supplies
4/30/15,495.1836302,-825.0013346,1581.481518,495.1836302,495.1836302,-118.7757466,-118.7757466,-118.7757466,-121.8602433,-121.8602433,-121.8602433,3.084496692,3.084496692,3.084496692,0,0,0,376.4078836,National,Office Supplies
5/1/15,495.2755071,-767.1209634,1628.67981,495.2755071,495.2755071,-78.36196978,-78.36196978,-78.36196978,-83.56082446,-83.56082446,-83.56082446,5.198854681,5.198854681,5.198854681,0,0,0,416.9135373,National,Office Supplies
5/3/15,495.4592609,-776.9106804,1675.504236,495.4592609,495.4592609,-11.65469253,-11.65469253,-11.65469253,-16.37124208,-16.37124208,-16.37124208,4.716549551,4.716549551,4.716549551,0,0,0,483.8045683,National,Office Supplies
5/4/15,495.5511377,-730.0241642,1778.921438,495.5511377,495.5511377,13.40842074,13.40842074,13.40842074,11.02561479,11.02561479,11.02561479,2.382805952,2.382805952,2.382805952,0,0,0,508.9595585,National,Office Supplies
5/5/15,495.6430146,-607.48647,1806.010683,495.6430146,495.6430146,82.61639275,82.61639275,82.61639275,83.76772965,83.76772965,83.76772965,-1.151336903,-1.151336903,-1.151336903,0,0,0,578.2594074,National,Office Supplies
5/7/15,495.8267684,-945.3870899,1647.388368,495.8267684,495.8267684,-133.0655234,-133.0655234,-133.0655234,-121.8602433,-121.8602433,-121.8602433,-11.20528007,-11.20528007,-11.20528007,0,0,0,362.761245,National,Office Supplies
5/8/15,495.9186453,-821.9692193,1549.944567,495.9186453,495.9186453,-100.9793433,-100.9793433,-100.9793433,-83.56082446,-83.56082446,-83.56082446,-17.41851887,-17.41851887,-17.41851887,0,0,0,394.939302,National,Office Supplies
5/9/15,496.0105222,-675.6894667,1764.061544,496.0105222,496.0105222,67.87755022,67.87755022,67.87755022,92.10354285,92.10354285,92.10354285,-24.22599263,-24.22599263,-24.22599263,0,0,0,563.8880724,National,Office Supplies
5/10/15,496.1023991,-749.2840539,1759.171085,496.1023991,496.1023991,-47.86154207,-47.86154207,-47.86154207,-16.37124208,-16.37124208,-16.37124208,-31.49029999,-31.49029999,-31.49029999,0,0,0,448.240857,National,Office Supplies
5/11/15,496.194276,-849.0105223,1744.118545,496.194276,496.194276,-28.05899321,-28.05899321,-28.05899321,11.02561478,11.02561478,11.02561478,-39.084608,-39.084608,-39.084608,0,0,0,468.1352828,National,Office Supplies
5/12/15,496.2861529,-708.7715375,1795.587566,496.2861529,496.2861529,36.8737181,36.8737181,36.8737181,83.76772965,83.76772965,83.76772965,-46.89401155,-46.89401155,-46.89401155,0,0,0,533.159871,National,Office Supplies
5/13/15,496.3780298,-789.1092769,1695.709518,496.3780298,496.3780298,-19.92084211,-19.92084211,-19.92084211,34.89542256,34.89542256,34.89542256,-54.81626467,-54.81626467,-54.81626467,0,0,0,476.4571876,National,Office Supplies
5/17/15,496.7455373,-775.9429236,1627.291552,496.7455373,496.7455373,-102.3962768,-102.3962768,-102.3962768,-16.37124208,-16.37124208,-16.37124208,-86.0250347,-86.0250347,-86.0250347,0,0,0,394.3492605,National,Office Supplies
5/18/15,496.8374142,-753.9169431,1704.738509,496.8374142,496.8374142,-82.37671451,-82.37671451,-82.37671451,11.02561479,11.02561479,11.02561479,-93.40232929,-93.40232929,-93.40232929,0,0,0,414.4606997,National,Office Supplies
5/19/15,496.9292911,-804.5176409,1806.1761,496.9292911,496.9292911,-16.75129784,-16.75129784,-16.75129784,83.76772965,83.76772965,83.76772965,-100.5190275,-100.5190275,-100.5190275,0,0,0,480.1779933,National,Office Supplies
5/20/15,497.021168,-855.8736867,1634.80647,497.021168,497.021168,-72.44532612,-72.44532612,-72.44532612,34.89542256,34.89542256,34.89542256,-107.3407487,-107.3407487,-107.3407487,0,0,0,424.5758419,National,Office Supplies
5/21/15,497.1130449,-947.7328434,1483.012109,497.1130449,497.1130449,-235.6967616,-235.6967616,-235.6967616,-121.8602433,-121.8602433,-121.8602433,-113.8365183,-113.8365183,-113.8365183,0,0,0,261.4162833,National,Office Supplies
5/23/15,497.2967987,-685.887873,1559.599003,497.2967987,497.2967987,-33.6300807,-33.6300807,-33.6300807,92.10354285,92.10354285,92.10354285,-125.7336236,-125.7336236,-125.7336236,0,0,0,463.666718,National,Office Supplies
5/24/15,497.3886755,-910.8939901,1670.833234,497.3886755,497.3886755,-147.4475451,-147.4475451,-147.4475451,-16.37124208,-16.37124208,-16.37124208,-131.076303,-131.076303,-131.076303,0,0,0,349.9411304,National,Office Supplies
5/25/15,497.4805524,-887.570767,1608.737172,497.4805524,497.4805524,-124.9481636,-124.9481636,-124.9481636,11.02561479,11.02561479,11.02561479,-135.9737784,-135.9737784,-135.9737784,0,0,0,372.5323889,National,Office Supplies
5/26/15,497.5724293,-815.1789966,1713.266772,497.5724293,497.5724293,-56.62492396,-56.62492396,-56.62492396,83.76772965,83.76772965,83.76772965,-140.3926536,-140.3926536,-140.3926536,0,0,0,440.9475054,National,Office Supplies
5/27/15,497.6643062,-840.5124604,1543.613092,497.6643062,497.6643062,-109.4021176,-109.4021176,-109.4021176,34.89542256,34.89542256,34.89542256,-144.2975402,-144.2975402,-144.2975402,0,0,0,388.2621886,National,Office Supplies
5/28/15,497.7561831,-957.9366285,1597.065841,497.7561831,497.7561831,-269.5117591,-269.5117591,-269.5117591,-121.8602433,-121.8602433,-121.8602433,-147.6515158,-147.6515158,-147.6515158,0,0,0,228.244424,National,Office Supplies
5/30/15,497.9399375,-824.4454292,1681.527123,497.9399375,497.9399375,-60.45345544,-60.45345544,-60.45345544,92.10354285,92.10354285,92.10354285,-152.5569983,-152.5569983,-152.5569983,0,0,0,437.4864821,National,Office Supplies
6/1/15,498.1236919,-960.973905,1564.822676,498.1236919,498.1236919,-143.7997054,-143.7997054,-143.7997054,11.02561478,11.02561478,11.02561478,-154.8253201,-154.8253201,-154.8253201,0,0,0,354.3239866,National,Office Supplies
6/2/15,498.2155691,-939.2366608,1750.477215,498.2155691,498.2155691,-71.13035581,-71.13035581,-71.13035581,83.76772965,83.76772965,83.76772965,-154.8980855,-154.8980855,-154.8980855,0,0,0,427.0852133,National,Office Supplies
6/4/15,498.3993235,-956.6837211,1417.339316,498.3993235,498.3993235,-274.7000367,-274.7000367,-274.7000367,-121.8602433,-121.8602433,-121.8602433,-152.8397934,-152.8397934,-152.8397934,0,0,0,223.6992868,National,Office Supplies
6/5/15,498.4912007,-996.0897155,1407.282694,498.4912007,498.4912007,-234.26895,-234.26895,-234.26895,-83.56082446,-83.56082446,-83.56082446,-150.7081255,-150.7081255,-150.7081255,0,0,0,264.2222507,National,Office Supplies
6/6/15,498.5830779,-763.7446983,1703.714959,498.5830779,498.5830779,-55.75955551,-55.75955551,-55.75955551,92.10354285,92.10354285,92.10354285,-147.8630984,-147.8630984,-147.8630984,0,0,0,442.8235224,National,Office Supplies
