date,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat,region
3/9/15,686.5221885,-1166.710382,2328.519595,686.5221885,686.5221885,-86.24430255,-86.24430255,-86.24430255,68.62170295,68.62170295,68.62170295,-154.8660055,-154.8660055,-154.8660055,0,0,0,600.2778859,East
3/10/15,686.8333717,-1288.336433,2283.832441,686.8333717,686.8333717,-174.9069434,-174.9069434,-174.9069434,-16.42463841,-16.42463841,-16.42463841,-158.482305,-158.482305,-158.482305,0,0,0,511.9264283,East
3/11/15,687.144555,-1310.803039,2162.196779,687.144555,687.144555,-278.2018755,-278.2018755,-278.2018755,-113.6354531,-113.6354531,-113.6354531,-164.5664224,-164.5664224,-164.5664224,0,0,0,408.9426795,East
3/17/15,689.0116546,-1469.786377,2275.327767,689.0116546,689.0116546,-267.3360739,-267.3360739,-267.3360739,-16.42463841,-16.42463841,-16.42463841,-250.9114354,-250.9114354,-250.9114354,0,0,0,421.6755808,East
3/21/15,690.2563877,-1342.510828,2398.540534,690.2563877,690.2563877,-178.0924751,-178.0924751,-178.0924751,156.8116493,156.8116493,156.8116493,-334.9041244,-334.9041244,-334.9041244,0,0,0,512.1639126,East
3/24/15,691.1899376,-1567.324823,2100.197438,691.1899376,691.1899376,-405.1224092,-405.1224092,-405.1224092,-16.42463841,-16.42463841,-16.42463841,-388.6977708,-388.6977708,-388.6977708,0,0,0,286.0675284,East
3/25/15,691.5011209,-1636.964714,1971.439895,691.5011209,691.5011209,-515.3633021,-515.3633021,-515.3633021,-113.6354531,-113.6354531,-113.6354531,-401.727849,-401.727849,-401.727849,0,0,0,176.1378188,East
3/30/15,693.0570375,-1367.140066,2086.682309,693.0570375,693.0570375,-340.7973385,-340.7973385,-340.7973385,68.62170296,68.62170296,68.62170296,-409.4190415,-409.4190415,-409.4190415,0,0,0,352.259699,East
3/31/15,693.3682208,-1454.35629,1990.979917,693.3682208,693.3682208,-414.1331505,-414.1331505,-414.1331505,-16.42463842,-16.42463842,-16.42463842,-397.708512,-397.708512,-397.708512,0,0,0,279.2350703,East
4/5/15,694.9241374,-1590.611709,2065.087467,694.9241374,694.9241374,-414.3854247,-414.3854247,-414.3854247,-137.1251371,-137.1251371,-137.1251371,-277.2602876,-277.2602876,-277.2602876,0,0,0,280.5387127,East
4/6/15,695.2353207,-1268.873277,2361.716087,695.2353207,695.2353207,-175.0693619,-175.0693619,-175.0693619,68.62170295,68.62170295,68.62170295,-243.6910648,-243.6910648,-243.6910648,0,0,0,520.1659588,East
4/8/15,695.8576873,-1285.847647,2153.369208,695.8576873,695.8576873,-285.6531654,-285.6531654,-285.6531654,-113.6354531,-113.6354531,-113.6354531,-172.0177123,-172.0177123,-172.0177123,0,0,0,410.2045219,East
4/10/15,696.4800539,-1415.111727,2216.579015,696.4800539,696.4800539,-260.003152,-260.003152,-260.003152,-160.6338262,-160.6338262,-160.6338262,-99.36932584,-99.36932584,-99.36932584,0,0,0,436.4769019,East
4/11/15,696.7912372,-930.9588052,2575.932432,696.7912372,696.7912372,92.17521253,92.17521253,92.17521253,156.8116493,156.8116493,156.8116493,-64.63643679,-64.63643679,-64.63643679,0,0,0,788.9664497,East
4/12/15,697.1024205,-1484.014142,2219.901007,697.1024205,697.1024205,-169.1030381,-169.1030381,-169.1030381,-137.1251371,-137.1251371,-137.1251371,-31.97790098,-31.97790098,-31.97790098,0,0,0,527.9993824,East
4/13/15,697.4136038,-988.7738178,2545.583328,697.4136038,697.4136038,66.52378657,66.52378657,66.52378657,68.62170295,68.62170295,68.62170295,-2.097916389,-2.097916389,-2.097916389,0,0,0,763.9373904,East
4/22/15,700.2142536,-1140.687209,2485.357486,700.2142536,700.2142536,-42.28041789,-42.28041789,-42.28041789,-113.6354531,-113.6354531,-113.6354531,71.35503525,71.35503525,71.35503525,0,0,0,657.9338357,East
4/23/15,700.5254369,-750.5477993,2756.120056,700.5254369,700.5254369,258.9048617,258.9048617,258.9048617,202.3857026,202.3857026,202.3857026,56.51915913,56.51915913,56.51915913,0,0,0,959.4302987,East
4/28/15,702.0813535,-1261.898166,2475.721424,702.0813535,702.0813535,-72.75845426,-72.75845426,-72.75845426,-16.42463841,-16.42463841,-16.42463841,-56.33381585,-56.33381585,-56.33381585,0,0,0,629.3228992,East
4/29/15,702.3925368,-1366.833808,2135.180729,702.3925368,702.3925368,-195.1219237,-195.1219237,-195.1219237,-113.6354531,-113.6354531,-113.6354531,-81.48647061,-81.48647061,-81.48647061,0,0,0,507.2706131,East
5/1/15,703.0149034,-1284.362973,2253.213323,703.0149034,703.0149034,-288.8427709,-288.8427709,-288.8427709,-160.6338262,-160.6338262,-160.6338262,-128.2089447,-128.2089447,-128.2089447,0,0,0,414.1721325,East
5/3/15,703.6372701,-1278.036241,2312.535471,703.6372701,703.6372701,-302.7106674,-302.7106674,-302.7106674,-137.1251371,-137.1251371,-137.1251371,-165.5855303,-165.5855303,-165.5855303,0,0,0,400.9266026,East
5/4/15,703.9484534,-1160.00687,2469.624643,703.9484534,703.9484534,-110.7343504,-110.7343504,-110.7343504,68.62170295,68.62170295,68.62170295,-179.3560533,-179.3560533,-179.3560533,0,0,0,593.214103,East
5/8/15,705.1931866,-1531.391725,2184.424483,705.1931866,705.1931866,-354.9133372,-354.9133372,-354.9133372,-160.6338262,-160.6338262,-160.6338262,-194.2795111,-194.2795111,-194.2795111,0,0,0,350.2798494,East
5/9/15,705.5043699,-1145.275829,2423.290803,705.5043699,705.5043699,-30.87141633,-30.87141633,-30.87141633,156.8116493,156.8116493,156.8116493,-187.6830657,-187.6830657,-187.6830657,0,0,0,674.6329536,East
5/10/15,705.8155532,-1320.706091,2220.272553,705.8155532,705.8155532,-314.4319073,-314.4319073,-314.4319073,-137.1251371,-137.1251371,-137.1251371,-177.3067702,-177.3067702,-177.3067702,0,0,0,391.3836459,East
5/11/15,706.1267365,-1202.354037,2424.419063,706.1267365,706.1267365,-94.92480927,-94.92480927,-94.92480927,68.62170295,68.62170295,68.62170295,-163.5465122,-163.5465122,-163.5465122,0,0,0,611.2019273,East
5/12/15,706.4379198,-1296.701156,2212.453588,706.4379198,706.4379198,-163.3320785,-163.3320785,-163.3320785,-16.42463842,-16.42463842,-16.42463842,-146.9074401,-146.9074401,-146.9074401,0,0,0,543.1058413,East
5/18/15,708.3050197,-991.2642428,2558.83755,708.3050197,708.3050197,44.46065556,44.46065556,44.46065556,68.62170295,68.62170295,68.62170295,-24.16104739,-24.16104739,-24.16104739,0,0,0,752.7656753,East
5/20/15,708.9273863,-1250.504869,2423.863411,708.9273863,708.9273863,-105.7569446,-105.7569446,-105.7569446,-113.6354531,-113.6354531,-113.6354531,7.878508516,7.878508516,7.878508516,0,0,0,603.1704417,East
5/21/15,709.2385697,-906.6598296,2699.200622,709.2385697,709.2385697,221.6154298,221.6154298,221.6154298,202.3857026,202.3857026,202.3857026,19.22972717,19.22972717,19.22972717,0,0,0,930.8539995,East
5/23/15,709.8609365,-875.7835717,2618.399313,709.8609365,709.8609365,187.1581151,187.1581151,187.1581151,156.8116493,156.8116493,156.8116493,30.34646573,30.34646573,30.34646573,0,0,0,897.0190516,East
5/24/15,710.1721199,-1308.168845,2535.166093,710.1721199,710.1721199,-107.5477558,-107.5477558,-107.5477558,-137.1251371,-137.1251371,-137.1251371,29.57738132,29.57738132,29.57738132,0,0,0,602.6243641,East
5/25/15,710.4833033,-964.7532514,2648.153114,710.4833033,710.4833033,93.08297619,93.08297619,93.08297619,68.62170296,68.62170296,68.62170296,24.46127324,24.46127324,24.46127324,0,0,0,803.5662795,East
5/30/15,712.0392203,-1150.543585,2495.649411,712.0392203,712.0392203,98.23993063,98.23993063,98.23993063,156.8116493,156.8116493,156.8116493,-58.5717187,-58.5717187,-58.5717187,0,0,0,810.2791509,East
6/4/15,713.5951372,-1120.886678,2562.275273,713.5951372,713.5951372,17.85346543,17.85346543,17.85346543,202.3857026,202.3857026,202.3857026,-184.5322372,-184.5322372,-184.5322372,0,0,0,731.4486027,East
6/6/15,714.217504,-1109.310203,2508.338169,714.217504,714.217504,-67.77829806,-67.77829806,-67.77829806,156.8116493,156.8116493,156.8116493,-224.5899474,-224.5899474,-224.5899474,0,0,0,646.439206,East
6/7/15,714.5286874,-1363.528754,2357.380631,714.5286874,714.5286874,-376.3172829,-376.3172829,-376.3172829,-137.1251371,-137.1251371,-137.1251371,-239.1921458,-239.1921458,-239.1921458,0,0,0,338.2114045,East
6/8/15,714.8398708,-1281.262965,2272.872511,714.8398708,714.8398708,-180.6951576,-180.6951576,-180.6951576,68.62170295,68.62170295,68.62170295,-249.3168606,-249.3168606,-249.3168606,0,0,0,534.1447132,East
6/10/15,715.4622376,-1375.409042,2095.339063,715.4622376,715.4622376,-367.9162308,-367.9162308,-367.9162308,-113.6354531,-113.6354531,-113.6354531,-254.2807777,-254.2807777,-254.2807777,0,0,0,347.5460067,East
6/16/15,717.3293379,-1201.61616,2470.89878,717.3293379,717.3293379,-157.6775633,-157.6775633,-157.6775633,-16.42463841,-16.42463841,-16.42463841,-141.2529249,-141.2529249,-141.2529249,0,0,0,559.6517746,East
6/17/15,717.6405213,-1316.56976,2296.469265,717.6405213,717.6405213,-220.852665,-220.852665,-220.852665,-113.6354531,-113.6354531,-113.6354531,-107.2172118,-107.2172118,-107.2172118,0,0,0,496.7878564,East
6/21/15,718.8852549,-1362.961262,2424.730679,718.8852549,718.8852549,-93.6726282,-93.6726282,-93.6726282,-137.1251371,-137.1251371,-137.1251371,43.45250893,43.45250893,43.45250893,0,0,0,625.2126267,East
6/22/15,719.1964383,-940.6194182,2727.953373,719.1964383,719.1964383,148.0986916,148.0986916,148.0986916,68.62170295,68.62170295,68.62170295,79.47698867,79.47698867,79.47698867,0,0,0,867.2951299,East
6/23/15,719.5076217,-895.47964,2680.153845,719.5076217,719.5076217,96.24283612,96.24283612,96.24283612,-16.42463841,-16.42463841,-16.42463841,112.6674745,112.6674745,112.6674745,0,0,0,815.7504578,East
6/28/15,721.0635387,-1070.212587,2457.529557,721.0635387,721.0635387,66.10920879,66.10920879,66.10920879,-137.1251371,-137.1251371,-137.1251371,203.2343459,203.2343459,203.2343459,0,0,0,787.1727474,East
6/29/15,721.374722,-727.7256722,2896.957036,721.374722,721.374722,270.0251198,270.0251198,270.0251198,68.62170295,68.62170295,68.62170295,201.4034169,201.4034169,201.4034169,0,0,0,991.3998419,East
6/30/15,721.6859054,-934.6362716,2770.706716,721.6859054,721.6859054,175.6341756,175.6341756,175.6341756,-16.42463842,-16.42463842,-16.42463842,192.058814,192.058814,192.058814,0,0,0,897.320081,East
7/2/15,722.3082722,-726.8607185,2980.100873,722.3082722,722.3082722,353.4524908,353.4524908,353.4524908,202.3857026,202.3857026,202.3857026,151.0667882,151.0667882,151.0667882,0,0,0,1075.760763,East
7/5/15,723.2418224,-1249.467871,2289.547602,723.2418224,723.2418224,-97.16792827,-97.16792827,-97.16792827,-137.1251371,-137.1251371,-137.1251371,39.95720886,39.95720886,39.95720886,0,0,0,626.0738941,East
7/7/15,723.8641892,-1210.964922,2433.001896,723.8641892,723.8641892,-74.57981472,-74.57981472,-74.57981472,-16.42463841,-16.42463841,-16.42463841,-58.1551763,-58.1551763,-58.1551763,0,0,0,649.2843745,East
7/9/15,724.486556,-929.6523444,2678.465398,724.486556,724.486556,37.17897385,37.17897385,37.17897385,202.3857026,202.3857026,202.3857026,-165.2067287,-165.2067287,-165.2067287,0,0,0,761.6655298,East
7/10/15,724.7977394,-1347.383069,1989.779889,724.7977394,724.7977394,-379.4987765,-379.4987765,-379.4987765,-160.6338262,-160.6338262,-160.6338262,-218.8649504,-218.8649504,-218.8649504,0,0,0,345.2989628,East
7/11/15,725.1089228,-1309.359991,2226.929816,725.1089228,725.1089228,-114.01374,-114.01374,-114.01374,156.8116493,156.8116493,156.8116493,-270.8253894,-270.8253894,-270.8253894,0,0,0,611.0951827,East
7/14/15,726.0424729,-1466.230111,2151.712329,726.0424729,726.0424729,-420.053758,-420.053758,-420.053758,-16.42463841,-16.42463841,-16.42463841,-403.6291196,-403.6291196,-403.6291196,0,0,0,305.9887149,East
7/18/15,727.2872063,-1510.560287,2099.719521,727.2872063,727.2872063,-330.5368215,-330.5368215,-330.5368215,156.8116493,156.8116493,156.8116493,-487.3484708,-487.3484708,-487.3484708,0,0,0,396.7503848,East
7/19/15,727.5983896,-1744.107072,1994.139588,727.5983896,727.5983896,-624.0690793,-624.0690793,-624.0690793,-137.1251371,-137.1251371,-137.1251371,-486.9439422,-486.9439422,-486.9439422,0,0,0,103.5293103,East
7/20/15,727.909573,-1500.336405,2087.41818,727.909573,727.909573,-408.8893539,-408.8893539,-408.8893539,68.62170295,68.62170295,68.62170295,-477.5110569,-477.5110569,-477.5110569,0,0,0,319.0202191,East
7/22/15,728.5319397,-1628.235165,1919.718662,728.5319397,728.5319397,-545.9983636,-545.9983636,-545.9983636,-113.6354531,-113.6354531,-113.6354531,-432.3629105,-432.3629105,-432.3629105,0,0,0,182.533576,East
7/23/15,728.843123,-1334.483216,2139.904055,728.843123,728.843123,-195.2173269,-195.2173269,-195.2173269,202.3857026,202.3857026,202.3857026,-397.6030294,-397.6030294,-397.6030294,0,0,0,533.6257961,East
7/27/15,730.0878564,-1266.381095,2507.086326,730.0878564,730.0878564,-129.0031763,-129.0031763,-129.0031763,68.62170296,68.62170296,68.62170296,-197.6248792,-197.6248792,-197.6248792,0,0,0,601.0846801,East
8/4/15,732.5773231,-782.2299706,2779.871458,732.5773231,732.5773231,212.0721127,212.0721127,212.0721127,-16.42463841,-16.42463841,-16.42463841,228.4967511,228.4967511,228.4967511,0,0,0,944.6494358,East
8/5/15,732.8885064,-949.3110053,2777.81066,732.8885064,732.8885064,145.6403967,145.6403967,145.6403967,-113.6354531,-113.6354531,-113.6354531,259.2758498,259.2758498,259.2758498,0,0,0,878.5289031,East
8/6/15,733.1996898,-598.3531596,3058.284128,733.1996898,733.1996898,484.4020508,484.4020508,484.4020508,202.3857026,202.3857026,202.3857026,282.0163482,282.0163482,282.0163482,0,0,0,1217.601741,East
8/7/15,733.5108731,-895.9547258,2706.054393,733.5108731,733.5108731,135.6953341,135.6953341,135.6953341,-160.6338262,-160.6338262,-160.6338262,296.3291603,296.3291603,296.3291603,0,0,0,869.2062072,East
8/9/15,734.1332398,-953.8888283,2661.959634,734.1332398,734.1332398,162.1492142,162.1492142,162.1492142,-137.1251371,-137.1251371,-137.1251371,299.2743513,299.2743513,299.2743513,0,0,0,896.282454,East
8/10/15,734.4444231,-535.3157033,3068.225887,734.4444231,734.4444231,356.9157623,356.9157623,356.9157623,68.62170295,68.62170295,68.62170295,288.2940593,288.2940593,288.2940593,0,0,0,1091.360185,East
8/15/15,736.0003398,-779.4999457,2807.299858,736.0003398,736.0003398,292.8503805,292.8503805,292.8503805,156.8116493,156.8116493,156.8116493,136.0387312,136.0387312,136.0387312,0,0,0,1028.85072,East
8/16/15,736.3115232,-1240.220691,2470.149149,736.3115232,736.3115232,-43.4758,-43.4758,-43.4758,-137.1251371,-137.1251371,-137.1251371,93.64933713,93.64933713,93.64933713,0,0,0,692.8357232,East
8/19/15,737.2450732,-1294.205878,2344.011901,737.2450732,737.2450732,-146.9346568,-146.9346568,-146.9346568,-113.6354531,-113.6354531,-113.6354531,-33.29920365,-33.29920365,-33.29920365,0,0,0,590.3104164,East
8/22/15,738.1786232,-999.2904758,2587.823227,738.1786232,738.1786232,25.66544254,25.66544254,25.66544254,156.8116493,156.8116493,156.8116493,-131.1462068,-131.1462068,-131.1462068,0,0,0,763.8440658,East
8/23/15,738.4898066,-1366.117788,2288.801779,738.4898066,738.4898066,-288.8355762,-288.8355762,-288.8355762,-137.1251371,-137.1251371,-137.1251371,-151.710439,-151.710439,-151.710439,0,0,0,449.6542304,East
8/24/15,738.8009899,-1272.731212,2540.656975,738.8009899,738.8009899,-96.12168067,-96.12168067,-96.12168067,68.62170296,68.62170296,68.62170296,-164.7433836,-164.7433836,-164.7433836,0,0,0,642.6793092,East
8/25/15,739.1121733,-1128.871062,2400.394349,739.1121733,739.1121733,-186.0593272,-186.0593272,-186.0593272,-16.42463841,-16.42463841,-16.42463841,-169.6346888,-169.6346888,-169.6346888,0,0,0,553.052846,East
8/26/15,739.4233566,-1285.987965,2259.394951,739.4233566,739.4233566,-279.6310776,-279.6310776,-279.6310776,-113.6354531,-113.6354531,-113.6354531,-165.9956245,-165.9956245,-165.9956245,0,0,0,459.792279,East
8/30/15,740.66809,-1297.416572,2390.110046,740.66809,740.66809,-203.682829,-203.682829,-203.682829,-137.1251371,-137.1251371,-137.1251371,-66.55769189,-66.55769189,-66.55769189,0,0,0,536.9852609,East
9/9/15,743.7799234,-713.3753111,2948.716903,743.7799234,743.7799234,375.6412149,375.6412149,375.6412149,-113.6354531,-113.6354531,-113.6354531,489.276668,489.276668,489.276668,0,0,0,1119.421138,East
9/11/15,744.40229,-685.8935228,3022.916397,744.40229,744.40229,410.4020181,410.4020181,410.4020181,-160.6338262,-160.6338262,-160.6338262,571.0358443,571.0358443,571.0358443,0,0,0,1154.804308,East
9/12/15,744.7134734,-332.0802079,3321.782473,744.7134734,744.7134734,757.0447349,757.0447349,757.0447349,156.8116493,156.8116493,156.8116493,600.2330856,600.2330856,600.2330856,0,0,0,1501.758208,East
9/13/15,745.0246567,-455.3764846,2863.159114,745.0246567,745.0246567,483.4943505,483.4943505,483.4943505,-137.1251371,-137.1251371,-137.1251371,620.6194877,620.6194877,620.6194877,0,0,0,1228.519007,East
9/14/15,745.335839,-261.5553203,3202.213116,745.335839,745.335839,700.310405,700.310405,700.310405,68.62170295,68.62170295,68.62170295,631.688702,631.688702,631.688702,0,0,0,1445.646244,East
9/15/15,745.6470213,-409.2872395,3210.158756,745.6470213,745.6470213,616.7330733,616.7330733,616.7330733,-16.42463841,-16.42463841,-16.42463841,633.1577117,633.1577117,633.1577117,0,0,0,1362.380095,East
9/16/15,745.9582036,-479.9441415,3012.594053,745.9582036,745.9582036,511.3368151,511.3368151,511.3368151,-113.6354531,-113.6354531,-113.6354531,624.9722682,624.9722682,624.9722682,0,0,0,1257.295019,East
9/17/15,746.2693859,-235.7705858,3342.185065,746.2693859,746.2693859,809.691957,809.691957,809.691957,202.3857026,202.3857026,202.3857026,607.3062544,607.3062544,607.3062544,0,0,0,1555.961343,East
9/19/15,746.8917505,-359.9102894,3278.850142,746.8917505,746.8917505,702.1347591,702.1347591,702.1347591,156.8116493,156.8116493,156.8116493,545.3231098,545.3231098,545.3231098,0,0,0,1449.02651,East
9/20/15,747.2029328,-633.6475633,2892.094212,747.2029328,747.2029328,365.2810982,365.2810982,365.2810982,-137.1251371,-137.1251371,-137.1251371,502.4062353,502.4062353,502.4062353,0,0,0,1112.484031,East
9/21/15,747.5141152,-525.0050507,3082.552828,747.5141152,747.5141152,521.3906399,521.3906399,521.3906399,68.62170295,68.62170295,68.62170295,452.768937,452.768937,452.768937,0,0,0,1268.904755,East
9/22/15,747.8252975,-675.194259,3049.184789,747.8252975,747.8252975,381.0930589,381.0930589,381.0930589,-16.42463841,-16.42463841,-16.42463841,397.5176974,397.5176974,397.5176974,0,0,0,1128.918356,East
9/23/15,748.1364798,-845.0596373,2769.688103,748.1364798,748.1364798,224.2353744,224.2353744,224.2353744,-113.6354531,-113.6354531,-113.6354531,337.8708275,337.8708275,337.8708275,0,0,0,972.3718542,East
9/26/15,749.0700267,-692.7425706,2897.401771,749.0700267,749.0700267,302.532574,302.532574,302.532574,156.8116493,156.8116493,156.8116493,145.7209247,145.7209247,145.7209247,0,0,0,1051.602601,East
9/27/15,749.381209,-1144.495964,2476.309153,749.381209,749.381209,-55.38377152,-55.38377152,-55.38377152,-137.1251371,-137.1251371,-137.1251371,81.74136562,81.74136562,81.74136562,0,0,0,693.9974375,East
9/28/15,749.6923913,-1091.325911,2669.065276,749.6923913,749.6923913,88.57812637,88.57812637,88.57812637,68.62170295,68.62170295,68.62170295,19.95642342,19.95642342,19.95642342,0,0,0,838.2705176,East
9/29/15,750.0035736,-1177.103871,2440.435994,750.0035736,750.0035736,-54.87739559,-54.87739559,-54.87739559,-16.42463842,-16.42463842,-16.42463842,-38.45275717,-38.45275717,-38.45275717,0,0,0,695.126178,East
9/30/15,750.3147559,-1310.771512,2412.810963,750.3147559,750.3147559,-206.057505,-206.057505,-206.057505,-113.6354531,-113.6354531,-113.6354531,-92.42205188,-92.42205188,-92.42205188,0,0,0,544.2572509,East
10/5/15,751.8706674,-1323.498602,2439.505636,751.8706674,751.8706674,-200.6818818,-200.6818818,-200.6818818,68.62170295,68.62170295,68.62170295,-269.3035847,-269.3035847,-269.3035847,0,0,0,551.1887856,East
10/9/15,753.1153966,-1374.528312,1987.838656,753.1153966,753.1153966,-444.5412301,-444.5412301,-444.5412301,-160.6338262,-160.6338262,-160.6338262,-283.907404,-283.907404,-283.907404,0,0,0,308.5741665,East
10/10/15,753.4265789,-1111.97763,2496.398385,753.4265789,753.4265789,-115.099287,-115.099287,-115.099287,156.8116493,156.8116493,156.8116493,-271.9109364,-271.9109364,-271.9109364,0,0,0,638.3272919,East
10/12/15,754.0489435,-1244.127184,2461.820995,754.0489435,754.0489435,-165.281656,-165.281656,-165.281656,68.62170295,68.62170295,68.62170295,-233.9033589,-233.9033589,-233.9033589,0,0,0,588.7672875,East
10/13/15,754.3601258,-1298.075131,2453.684464,754.3601258,754.3601258,-226.0442867,-226.0442867,-226.0442867,-16.42463842,-16.42463842,-16.42463842,-209.6196483,-209.6196483,-209.6196483,0,0,0,528.3158391,East
10/14/15,754.6713081,-1327.504131,2341.397396,754.6713081,754.6713081,-296.6728964,-296.6728964,-296.6728964,-113.6354531,-113.6354531,-113.6354531,-183.0374432,-183.0374432,-183.0374432,0,0,0,457.9984118,East
10/15/15,754.9824904,-956.8386202,2548.656509,754.9824904,754.9824904,47.30422639,47.30422639,47.30422639,202.3857026,202.3857026,202.3857026,-155.0814762,-155.0814762,-155.0814762,0,0,0,802.2867168,East
10/18/15,755.9160373,-1245.197337,2309.848695,755.9160373,755.9160373,-208.7722254,-208.7722254,-208.7722254,-137.1251371,-137.1251371,-137.1251371,-71.64708823,-71.64708823,-71.64708823,0,0,0,547.143812,East
10/21/15,756.8495842,-1149.459149,2393.628277,756.8495842,756.8495842,-117.2795756,-117.2795756,-117.2795756,-113.6354531,-113.6354531,-113.6354531,-3.644122486,-3.644122486,-3.644122486,0,0,0,639.5700086,East
10/22/15,757.1607665,-787.178981,2767.511223,757.1607665,757.1607665,215.7774855,215.7774855,215.7774855,202.3857026,202.3857026,202.3857026,13.39178296,13.39178296,13.39178296,0,0,0,972.9382521,East
