date,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat,region
6/1/15,723.4144428,-1043.627717,2274.958543,723.4144428,723.4144428,-60.77125516,-60.77125516,-60.77125516,-161.0319386,-161.0319386,-161.0319386,100.2606834,100.2606834,100.2606834,0,0,0,662.6431877,South
6/2/15,722.99958,-923.2869422,2274.283834,722.99958,722.99958,-14.35984853,-14.35984853,-14.35984853,-101.4362296,-101.4362296,-101.4362296,87.0763811,87.0763811,87.0763811,0,0,0,708.6397315,South
6/6/15,721.3401286,-958.2617838,2514.698658,721.3401286,721.3401286,0.62170152,0.62170152,0.62170152,3.068480472,3.068480472,3.068480472,-2.446778952,-2.446778952,-2.446778952,0,0,0,721.9618302,South
6/8/15,720.510403,-1175.382889,2154.392614,720.510403,720.510403,-222.0152876,-222.0152876,-222.0152876,-161.0319386,-161.0319386,-161.0319386,-60.98334905,-60.98334905,-60.98334905,0,0,0,498.4951153,South
6/12/15,718.8509516,-1272.266494,2116.211416,718.8509516,718.8509516,-266.3147392,-266.3147392,-266.3147392,-89.29717486,-89.29717486,-89.29717486,-177.0175643,-177.0175643,-177.0175643,0,0,0,452.5362124,South
6/21/15,715.1171861,-1362.047506,2078.10288,715.1171861,715.1171861,-396.881413,-396.881413,-396.881413,-126.4091626,-126.4091626,-126.4091626,-270.4722504,-270.4722504,-270.4722504,0,0,0,318.2357731,South
6/23/15,714.2874748,-1422.785094,2134.948887,714.2874748,714.2874748,-351.9128078,-351.9128078,-351.9128078,-101.4362296,-101.4362296,-101.4362296,-250.4765782,-250.4765782,-250.4765782,0,0,0,362.374667,South
6/27/15,712.6280523,-1154.090743,2128.103453,712.6280523,712.6280523,-181.4513617,-181.4513617,-181.4513617,3.068480471,3.068480471,3.068480471,-184.5198422,-184.5198422,-184.5198422,0,0,0,531.1766906,South
6/30/15,711.3834854,-1306.132354,2079.667144,711.3834854,711.3834854,-231.9261125,-231.9261125,-231.9261125,-101.4362296,-101.4362296,-101.4362296,-130.4898829,-130.4898829,-130.4898829,0,0,0,479.4573729,South
7/4/15,709.7240629,-1105.553089,2288.82454,709.7240629,709.7240629,-76.79854248,-76.79854248,-76.79854248,3.068480471,3.068480471,3.068480471,-79.86702295,-79.86702295,-79.86702295,0,0,0,632.9255204,South
7/12/15,706.4052179,-1087.149284,2134.063874,706.4052179,706.4052179,-229.1345629,-229.1345629,-229.1345629,-126.4091626,-126.4091626,-126.4091626,-102.7254003,-102.7254003,-102.7254003,0,0,0,477.270655,South
7/26/15,700.5972391,-1309.916605,2144.041234,700.5972391,700.5972391,-297.7353572,-297.7353572,-297.7353572,-126.4091626,-126.4091626,-126.4091626,-171.3261946,-171.3261946,-171.3261946,0,0,0,402.861882,South
7/28/15,699.7675279,-1339.214284,2016.993925,699.7675279,699.7675279,-246.3907702,-246.3907702,-246.3907702,-101.4362296,-101.4362296,-101.4362296,-144.9545406,-144.9545406,-144.9545406,0,0,0,453.3767577,South
8/4/15,696.8635385,-1139.746024,2381.666341,696.8635385,696.8635385,-116.410674,-116.410674,-116.410674,-101.4362296,-101.4362296,-101.4362296,-14.97444435,-14.97444435,-14.97444435,0,0,0,580.4528645,South
8/6/15,696.0338273,-889.7710528,2504.931891,696.0338273,696.0338273,97.89713545,97.89713545,97.89713545,79.30834059,79.30834059,79.30834059,18.58879486,18.58879486,18.58879486,0,0,0,793.9309627,South
8/8/15,695.204116,-970.0596638,2259.064034,695.204116,695.204116,47.79133841,47.79133841,47.79133841,3.068480472,3.068480472,3.068480472,44.72285793,44.72285793,44.72285793,0,0,0,742.9954544,South
8/9/15,694.7892604,-1035.10036,2423.560366,694.7892604,694.7892604,-72.07158278,-72.07158278,-72.07158278,-126.4091626,-126.4091626,-126.4091626,54.33757981,54.33757981,54.33757981,0,0,0,622.7176776,South
8/10/15,694.3744048,-1074.714641,2326.866007,694.3744048,694.3744048,-99.60526494,-99.60526494,-99.60526494,-161.0319386,-161.0319386,-161.0319386,61.42667365,61.42667365,61.42667365,0,0,0,594.7691398,South
8/15/15,692.3001266,-961.7130584,2350.533741,692.3001266,692.3001266,61.7552665,61.7552665,61.7552665,3.068480472,3.068480472,3.068480472,58.68678603,58.68678603,58.68678603,0,0,0,754.0553931,South
8/17/15,691.4704154,-1049.445831,2340.600359,691.4704154,691.4704154,-118.660334,-118.660334,-118.660334,-161.0319386,-161.0319386,-161.0319386,42.37160457,42.37160457,42.37160457,0,0,0,572.8100814,South
8/19/15,690.6407041,-587.8920155,2758.078892,690.6407041,690.6407041,416.3748171,416.3748171,416.3748171,395.7976846,395.7976846,395.7976846,20.57713246,20.57713246,20.57713246,0,0,0,1107.015521,South
8/20/15,690.2258485,-890.5312063,2378.581129,690.2258485,690.2258485,87.79765426,87.79765426,87.79765426,79.30834059,79.30834059,79.30834059,8.489313673,8.489313673,8.489313673,0,0,0,778.0235028,South
8/22/15,689.3961372,-926.190967,2323.108994,689.3961372,689.3961372,-13.23072452,-13.23072452,-13.23072452,3.068480471,3.068480471,3.068480471,-16.29920499,-16.29920499,-16.29920499,0,0,0,676.1654127,South
8/24/15,688.566426,-1377.490707,2246.707126,688.566426,688.566426,-200.7578274,-200.7578274,-200.7578274,-161.0319386,-161.0319386,-161.0319386,-39.72588882,-39.72588882,-39.72588882,0,0,0,487.8085986,South
8/27/15,687.3218591,-963.7060581,2403.339829,687.3218591,687.3218591,11.5233759,11.5233759,11.5233759,79.30834059,79.30834059,79.30834059,-67.78496469,-67.78496469,-67.78496469,0,0,0,698.845235,South
8/29/15,686.4921475,-938.8534731,2347.712825,686.4921475,686.4921475,-76.92359628,-76.92359628,-76.92359628,3.068480472,3.068480472,3.068480472,-79.99207675,-79.99207675,-79.99207675,0,0,0,609.5685512,South
9/5/15,683.5881568,-1113.551783,2274.856214,683.5881568,683.5881568,-82.51067599,-82.51067599,-82.51067599,3.068480472,3.068480472,3.068480472,-85.57915647,-85.57915647,-85.57915647,0,0,0,601.0774808,South
9/6/15,683.173301,-1278.710461,2135.895834,683.173301,683.173301,-210.2885262,-210.2885262,-210.2885262,-126.4091626,-126.4091626,-126.4091626,-83.87936365,-83.87936365,-83.87936365,0,0,0,472.8847748,South
9/8/15,682.3435894,-1246.49923,2289.52664,682.3435894,682.3435894,-182.3113158,-182.3113158,-182.3113158,-101.4362296,-101.4362296,-101.4362296,-80.87508618,-80.87508618,-80.87508618,0,0,0,500.0322736,South
9/9/15,681.9287336,-650.5806695,2543.479679,681.9287336,681.9287336,315.7915667,315.7915667,315.7915667,395.7976846,395.7976846,395.7976846,-80.00611792,-80.00611792,-80.00611792,0,0,0,997.7203003,South
9/10/15,681.5138778,-925.869545,2346.467981,681.5138778,681.5138778,-0.500467094,-0.500467094,-0.500467094,79.30834059,79.30834059,79.30834059,-79.80880768,-79.80880768,-79.80880768,0,0,0,681.0134107,South
9/13/15,680.2693103,-1224.83109,2257.567448,680.2693103,680.2693103,-210.9114127,-210.9114127,-210.9114127,-126.4091626,-126.4091626,-126.4091626,-84.50225008,-84.50225008,-84.50225008,0,0,0,469.3578977,South
9/14/15,679.8544545,-1274.44099,2296.016125,679.8544545,679.8544545,-249.0662185,-249.0662185,-249.0662185,-161.0319386,-161.0319386,-161.0319386,-88.03427987,-88.03427987,-88.03427987,0,0,0,430.7882361,South
9/17/15,678.6098871,-1039.27324,2485.228135,678.6098871,678.6098871,-24.81919314,-24.81919314,-24.81919314,79.30834059,79.30834059,79.30834059,-104.1275337,-104.1275337,-104.1275337,0,0,0,653.790694,South
9/19/15,677.7801755,-980.4416512,2277.646668,677.7801755,677.7801755,-115.1306552,-115.1306552,-115.1306552,3.068480472,3.068480472,3.068480472,-118.1991357,-118.1991357,-118.1991357,0,0,0,562.6495203,South
9/20/15,677.3653197,-1225.938358,2166.763636,677.3653197,677.3653197,-252.1016585,-252.1016585,-252.1016585,-126.4091626,-126.4091626,-126.4091626,-125.6924959,-125.6924959,-125.6924959,0,0,0,425.2636612,South
9/22/15,676.5356081,-1255.59699,2094.306475,676.5356081,676.5356081,-241.9186749,-241.9186749,-241.9186749,-101.4362296,-101.4362296,-101.4362296,-140.4824453,-140.4824453,-140.4824453,0,0,0,434.6169331,South
9/28/15,674.0464732,-1429.605697,2033.052367,674.0464732,674.0464732,-329.0669002,-329.0669002,-329.0669002,-161.0319386,-161.0319386,-161.0319386,-168.0349616,-168.0349616,-168.0349616,0,0,0,344.979573,South
9/30/15,673.2167616,-890.6733094,2493.916844,673.2167616,673.2167616,227.9744619,227.9744619,227.9744619,395.7976846,395.7976846,395.7976846,-167.8232227,-167.8232227,-167.8232227,0,0,0,901.1912235,South
10/1/15,672.8019058,-1057.804465,2182.991953,672.8019058,672.8019058,-86.50422094,-86.50422094,-86.50422094,79.30834059,79.30834059,79.30834059,-165.8125615,-165.8125615,-165.8125615,0,0,0,586.2976848,South
10/9/15,669.4830593,-1261.272563,2252.20751,669.4830593,669.4830593,-214.0578695,-214.0578695,-214.0578695,-89.29717486,-89.29717486,-89.29717486,-124.7606947,-124.7606947,-124.7606947,0,0,0,455.4251898,South
10/13/15,667.8236361,-1160.202238,2094.8101,667.8236361,667.8236361,-214.5268262,-214.5268262,-214.5268262,-101.4362296,-101.4362296,-101.4362296,-113.0905966,-113.0905966,-113.0905966,0,0,0,453.2968099,South
10/15/15,666.9939244,-1033.752439,2336.345543,666.9939244,666.9939244,-36.25924937,-36.25924937,-36.25924937,79.30834059,79.30834059,79.30834059,-115.56759,-115.56759,-115.56759,0,0,0,630.7346751,South
10/18/15,665.749357,-1217.662651,2135.869994,665.749357,665.749357,-257.1928204,-257.1928204,-257.1928204,-126.4091626,-126.4091626,-126.4091626,-130.7836578,-130.7836578,-130.7836578,0,0,0,408.5565366,South
10/20/15,664.9196528,-1354.734411,2103.249603,664.9196528,664.9196528,-248.6617593,-248.6617593,-248.6617593,-101.4362296,-101.4362296,-101.4362296,-147.2255296,-147.2255296,-147.2255296,0,0,0,416.2578935,South
10/21/15,664.5048007,-711.4143778,2621.175508,664.5048007,664.5048007,239.1716185,239.1716185,239.1716185,395.7976846,395.7976846,395.7976846,-156.6260661,-156.6260661,-156.6260661,0,0,0,903.6764192,South
10/22/15,664.0899486,-1092.183516,2157.218687,664.0899486,664.0899486,-87.07115978,-87.07115978,-87.07115978,79.30834059,79.30834059,79.30834059,-166.3795004,-166.3795004,-166.3795004,0,0,0,577.0187888,South
10/24/15,663.2602444,-1176.498376,2148.50288,663.2602444,663.2602444,-182.3651412,-182.3651412,-182.3651412,3.068480471,3.068480471,3.068480471,-185.4336217,-185.4336217,-185.4336217,0,0,0,480.8951031,South
10/27/15,662.0156881,-1281.759675,1977.653419,662.0156881,662.0156881,-308.2746347,-308.2746347,-308.2746347,-101.4362296,-101.4362296,-101.4362296,-206.8384051,-206.8384051,-206.8384051,0,0,0,353.7410534,South
11/2/15,659.5265754,-1369.66023,1977.162153,659.5265754,659.5265754,-350.742353,-350.742353,-350.742353,-161.0319386,-161.0319386,-161.0319386,-189.7104144,-189.7104144,-189.7104144,0,0,0,308.7842224,South
11/3/15,659.1117233,-1322.100768,2073.820814,659.1117233,659.1117233,-278.2945846,-278.2945846,-278.2945846,-101.4362296,-101.4362296,-101.4362296,-176.858355,-176.858355,-176.858355,0,0,0,380.8171387,South
11/4/15,658.6968712,-798.5670122,2549.99032,658.6968712,658.6968712,234.6039147,234.6039147,234.6039147,395.7976846,395.7976846,395.7976846,-161.1937699,-161.1937699,-161.1937699,0,0,0,893.3007859,South
11/10/15,656.2077586,-1193.65685,2077.003151,656.2077586,656.2077586,-127.0393114,-127.0393114,-127.0393114,-101.4362296,-101.4362296,-101.4362296,-25.60308177,-25.60308177,-25.60308177,0,0,0,529.1684472,South
11/14/15,654.5483501,-990.1253294,2371.545146,654.5483501,654.5483501,70.933484,70.933484,70.933484,3.068480472,3.068480472,3.068480472,67.86500352,67.86500352,67.86500352,0,0,0,725.4818341,South
11/15/15,654.133498,-1084.9146,2252.090361,654.133498,654.133498,-40.13767578,-40.13767578,-40.13767578,-126.4091626,-126.4091626,-126.4091626,86.2714868,86.2714868,86.2714868,0,0,0,613.9958223,South
11/19/15,652.4740896,-867.9233066,2468.007826,652.4740896,652.4740896,204.5009564,204.5009564,204.5009564,79.30834059,79.30834059,79.30834059,125.1926158,125.1926158,125.1926158,0,0,0,856.975046,South
11/21/15,651.6443854,-936.6043458,2626.861122,651.6443854,651.6443854,122.8961566,122.8961566,122.8961566,3.068480471,3.068480471,3.068480471,119.8276761,119.8276761,119.8276761,0,0,0,774.540542,South
11/22/15,651.2295333,-1046.569536,2302.721231,651.2295333,651.2295333,-15.75289686,-15.75289686,-15.75289686,-126.4091626,-126.4091626,-126.4091626,110.6562657,110.6562657,110.6562657,0,0,0,635.4766364,South
11/24/15,650.3998291,-1162.2125,2283.31568,650.3998291,650.3998291,-21.24263306,-21.24263306,-21.24263306,-101.4362296,-101.4362296,-101.4362296,80.19359657,80.19359657,80.19359657,0,0,0,629.157196,South
11/28/15,648.7404207,-1022.602286,2304.145855,648.7404207,648.7404207,-14.70464359,-14.70464359,-14.70464359,3.068480472,3.068480472,3.068480472,-17.77312406,-17.77312406,-17.77312406,0,0,0,634.0357771,South
11/30/15,647.9107164,-1253.985819,2041.388684,647.9107164,647.9107164,-236.8097915,-236.8097915,-236.8097915,-161.0319386,-161.0319386,-161.0319386,-75.77785292,-75.77785292,-75.77785292,0,0,0,411.1009249,South
12/8/15,644.5918996,-1445.940215,2027.978073,644.5918996,644.5918996,-340.8508273,-340.8508273,-340.8508273,-101.4362296,-101.4362296,-101.4362296,-239.4145976,-239.4145976,-239.4145976,0,0,0,303.7410723,South
12/9/15,644.1770475,-865.7469133,2520.627278,644.1770475,644.1770475,152.3660058,152.3660058,152.3660058,395.7976846,395.7976846,395.7976846,-243.4316788,-243.4316788,-243.4316788,0,0,0,796.5430533,South
12/11/15,643.3474899,-1375.077554,2067.233553,643.3474899,643.3474899,-327.493868,-327.493868,-327.493868,-89.29717486,-89.29717486,-89.29717486,-238.1966931,-238.1966931,-238.1966931,0,0,0,315.8536219,South
12/12/15,642.9327111,-1280.601093,2026.023852,642.9327111,642.9327111,-226.2015037,-226.2015037,-226.2015037,3.068480472,3.068480472,3.068480472,-229.2699841,-229.2699841,-229.2699841,0,0,0,416.7312074,South
12/13/15,642.5179322,-1427.710434,1956.594181,642.5179322,642.5179322,-342.972649,-342.972649,-342.972649,-126.4091626,-126.4091626,-126.4091626,-216.5634864,-216.5634864,-216.5634864,0,0,0,299.5452832,South
12/14/15,642.1031534,-1549.23929,1934.98662,642.1031534,642.1031534,-361.5733985,-361.5733985,-361.5733985,-161.0319386,-161.0319386,-161.0319386,-200.5414599,-200.5414599,-200.5414599,0,0,0,280.529755,South
12/16/15,641.2735958,-868.944765,2499.261459,641.2735958,641.2735958,234.9045,234.9045,234.9045,395.7976846,395.7976846,395.7976846,-160.8931846,-160.8931846,-160.8931846,0,0,0,876.1780958,South
12/17/15,640.858817,-1173.216358,2198.364275,640.858817,640.858817,-59.31990393,-59.31990393,-59.31990393,79.30834059,79.30834059,79.30834059,-138.6282445,-138.6282445,-138.6282445,0,0,0,581.5389131,South
12/19/15,640.0292594,-1174.240798,2293.90034,640.0292594,640.0292594,-89.90248259,-89.90248259,-89.90248259,3.068480472,3.068480472,3.068480472,-92.97096306,-92.97096306,-92.97096306,0,0,0,550.1267768,South
12/20/15,639.6144806,-1281.723818,2203.428381,639.6144806,639.6144806,-197.5320313,-197.5320313,-197.5320313,-126.4091626,-126.4091626,-126.4091626,-71.12286869,-71.12286869,-71.12286869,0,0,0,442.0824493,South
12/21/15,639.1997017,-1069.857487,2137.953933,639.1997017,639.1997017,-211.9563002,-211.9563002,-211.9563002,-161.0319386,-161.0319386,-161.0319386,-50.9243616,-50.9243616,-50.9243616,0,0,0,427.2434016,South
12/23/15,638.3701441,-658.0051736,2627.692384,638.3701441,638.3701441,377.6599197,377.6599197,377.6599197,395.7976846,395.7976846,395.7976846,-18.13776488,-18.13776488,-18.13776488,0,0,0,1016.030064,South
