date,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat,region,category
2/9/15,855.8694153,-697.8112588,3760.051572,855.8694153,855.8694153,587.0658994,587.0658994,587.0658994,31.1037894,31.1037894,31.1037894,555.96211,555.96211,555.96211,0,0,0,1442.935315,National,Technology
2/10/15,856.0662324,-1024.510044,3376.629238,856.0662324,856.0662324,374.8804274,374.8804274,374.8804274,-131.1117579,-131.1117579,-131.1117579,505.9921853,505.9921853,505.9921853,0,0,0,1230.94666,National,Technology
2/11/15,856.2630496,-1097.257824,3455.986634,856.2630496,856.2630496,375.1470043,375.1470043,375.1470043,-70.41986797,-70.41986797,-70.41986797,445.5668723,445.5668723,445.5668723,0,0,0,1231.410054,National,Technology
2/12/15,856.4598668,-1066.782086,3662.224796,856.4598668,856.4598668,440.8588918,440.8588918,440.8588918,64.66230212,64.66230212,64.66230212,376.1965897,376.1965897,376.1965897,0,0,0,1297.318759,National,Technology
2/14/15,856.8535012,-1117.347271,3447.136564,856.8535012,856.8535012,277.8598824,277.8598824,277.8598824,60.14807039,60.14807039,60.14807039,217.711812,217.711812,217.711812,0,0,0,1134.713384,National,Technology
2/20/15,858.0344042,-1806.807105,2850.830707,858.0344042,858.0344042,-271.722113,-271.722113,-271.722113,-1.953885199,-1.953885199,-1.953885199,-269.7682278,-269.7682278,-269.7682278,0,0,0,586.3122912,National,Technology
3/3/15,860.1993932,-1928.988656,2595.820429,860.1993932,860.1993932,-442.308848,-442.308848,-442.308848,-131.1117579,-131.1117579,-131.1117579,-311.1970901,-311.1970901,-311.1970901,0,0,0,417.8905452,National,Technology
3/10/15,861.5771135,-1355.344424,3228.69664,861.5771135,861.5771135,72.41369608,72.41369608,72.41369608,-131.1117579,-131.1117579,-131.1117579,203.525454,203.525454,203.525454,0,0,0,933.9908096,National,Technology
3/11/15,861.7739307,-1053.618052,3357.62721,861.7739307,861.7739307,205.3600449,205.3600449,205.3600449,-70.41986797,-70.41986797,-70.41986797,275.7799129,275.7799129,275.7799129,0,0,0,1067.133976,National,Technology
3/12/15,861.9707478,-957.9605285,3472.522488,861.9707478,861.9707478,407.4923046,407.4923046,407.4923046,64.66230212,64.66230212,64.66230212,342.8300025,342.8300025,342.8300025,0,0,0,1269.463052,National,Technology
3/14/15,862.364382,-924.3454097,3503.851244,862.364382,862.364382,516.5348457,516.5348457,516.5348457,60.14807039,60.14807039,60.14807039,456.3867753,456.3867753,456.3867753,0,0,0,1378.899228,National,Technology
3/16/15,862.7580163,-941.3892753,3677.25012,862.7580163,862.7580163,567.6965811,567.6965811,567.6965811,31.1037894,31.1037894,31.1037894,536.5927917,536.5927917,536.5927917,0,0,0,1430.454597,National,Technology
3/18/15,863.1516506,-730.984746,3517.062665,863.1516506,863.1516506,509.3812747,509.3812747,509.3812747,-70.41986797,-70.41986797,-70.41986797,579.8011426,579.8011426,579.8011426,0,0,0,1372.532925,National,Technology
3/19/15,863.3484677,-786.0231069,3689.113614,863.3484677,863.3484677,652.1781043,652.1781043,652.1781043,64.66230212,64.66230212,64.66230212,587.5158021,587.5158021,587.5158021,0,0,0,1515.526572,National,Technology
3/21/15,863.7421019,-863.4764838,3609.563232,863.7421019,863.7421019,637.4030006,637.4030006,637.4030006,60.14807039,60.14807039,60.14807039,577.2549302,577.2549302,577.2549302,0,0,0,1501.145103,National,Technology
3/23/15,864.1357362,-814.8919957,3792.737218,864.1357362,864.1357362,569.0238394,569.0238394,569.0238394,31.1037894,31.1037894,31.1037894,537.92005,537.92005,537.92005,0,0,0,1433.159576,National,Technology
3/25/15,864.5293705,-1108.152198,3457.40348,864.5293705,864.5293705,407.4115611,407.4115611,407.4115611,-70.41986797,-70.41986797,-70.41986797,477.8314291,477.8314291,477.8314291,0,0,0,1271.940932,National,Technology
3/26/15,864.7261876,-959.8725741,3813.932956,864.7261876,864.7261876,507.6674192,507.6674192,507.6674192,64.66230212,64.66230212,64.66230212,443.005117,443.005117,443.005117,0,0,0,1372.393607,National,Technology
3/28/15,865.1198218,-992.5386052,3562.965596,865.1198218,865.1198218,430.1139195,430.1139195,430.1139195,60.14807039,60.14807039,60.14807039,369.9658491,369.9658491,369.9658491,0,0,0,1295.233741,National,Technology
3/30/15,865.5134561,-1123.941726,3330.588816,865.5134561,865.5134561,331.1648442,331.1648442,331.1648442,31.1037894,31.1037894,31.1037894,300.0610548,300.0610548,300.0610548,0,0,0,1196.6783,National,Technology
3/31/15,865.7102732,-1385.877396,3366.808203,865.7102732,865.7102732,137.6413223,137.6413223,137.6413223,-131.1117579,-131.1117579,-131.1117579,268.7530802,268.7530802,268.7530802,0,0,0,1003.351596,National,Technology
4/4/15,866.4975418,-1148.11996,3221.29769,866.4975418,866.4975418,242.6290388,242.6290388,242.6290388,60.14807039,60.14807039,60.14807039,182.4809684,182.4809684,182.4809684,0,0,0,1109.126581,National,Technology
4/8/15,867.2848103,-1416.625175,3120.574596,867.2848103,867.2848103,92.8269105,92.8269105,92.8269105,-70.41986797,-70.41986797,-70.41986797,163.2467785,163.2467785,163.2467785,0,0,0,960.1117208,National,Technology
4/11/15,867.8752617,-1207.434658,3388.902486,867.8752617,867.8752617,235.8506674,235.8506674,235.8506674,60.14807039,60.14807039,60.14807039,175.702597,175.702597,175.702597,0,0,0,1103.725929,National,Technology
4/12/15,868.0720788,-1156.228609,3305.771071,868.0720788,868.0720788,228.0740071,228.0740071,228.0740071,47.57134917,47.57134917,47.57134917,180.502658,180.502658,180.502658,0,0,0,1096.146086,National,Technology
4/13/15,868.2688959,-1169.709527,3518.54952,868.2688959,868.2688959,215.127202,215.127202,215.127202,31.1037894,31.1037894,31.1037894,184.0234126,184.0234126,184.0234126,0,0,0,1083.396098,National,Technology
4/18/15,869.2529816,-1288.850957,3392.560152,869.2529816,869.2529816,212.6744546,212.6744546,212.6744546,60.14807039,60.14807039,60.14807039,152.5263842,152.5263842,152.5263842,0,0,0,1081.927436,National,Technology
4/25/15,870.6307015,-1298.626601,3274.201707,870.6307015,870.6307015,-36.35353469,-36.35353469,-36.35353469,60.14807039,60.14807039,60.14807039,-96.50160508,-96.50160508,-96.50160508,0,0,0,834.2771668,National,Technology
4/28/15,871.2211528,-1788.443037,2863.323577,871.2211528,871.2211528,-381.6410835,-381.6410835,-381.6410835,-131.1117579,-131.1117579,-131.1117579,-250.5293255,-250.5293255,-250.5293255,0,0,0,489.5800694,National,Technology
4/29/15,871.41797,-1632.3775,2884.516794,871.41797,871.41797,-371.3975769,-371.3975769,-371.3975769,-70.41986797,-70.41986797,-70.41986797,-300.977709,-300.977709,-300.977709,0,0,0,500.020393,National,Technology
4/30/15,871.6147871,-1679.294495,2966.588511,871.6147871,871.6147871,-284.2659405,-284.2659405,-284.2659405,64.66230212,64.66230212,64.66230212,-348.9282426,-348.9282426,-348.9282426,0,0,0,587.3488466,National,Technology
5/3/15,872.2052385,-1917.219912,2620.259991,872.2052385,872.2052385,-418.3507429,-418.3507429,-418.3507429,47.57134917,47.57134917,47.57134917,-465.922092,-465.922092,-465.922092,0,0,0,453.8544956,National,Technology
5/4/15,872.4020556,-1870.066443,2588.050934,872.4020556,872.4020556,-461.3485553,-461.3485553,-461.3485553,31.1037894,31.1037894,31.1037894,-492.4523447,-492.4523447,-492.4523447,0,0,0,411.0535003,National,Technology
5/7/15,872.992507,-1894.058685,2754.783185,872.992507,872.992507,-459.3316934,-459.3316934,-459.3316934,64.66230212,64.66230212,64.66230212,-523.9939955,-523.9939955,-523.9939955,0,0,0,413.6608136,National,Technology
5/8/15,873.1893241,-2056.023478,2801.063443,873.1893241,873.1893241,-519.2002412,-519.2002412,-519.2002412,-1.953885199,-1.953885199,-1.953885199,-517.246356,-517.246356,-517.246356,0,0,0,353.989083,National,Technology
5/10/15,873.582958,-1760.988556,2778.516169,873.582958,873.582958,-430.4078103,-430.4078103,-430.4078103,47.57134917,47.57134917,47.57134917,-477.9791595,-477.9791595,-477.9791595,0,0,0,443.1751477,National,Technology
5/11/15,873.779775,-1880.561357,2766.518675,873.779775,873.779775,-415.2056338,-415.2056338,-415.2056338,31.1037894,31.1037894,31.1037894,-446.3094232,-446.3094232,-446.3094232,0,0,0,458.5741412,National,Technology
5/12/15,873.9765919,-1895.579426,2660.323994,873.9765919,873.9765919,-538.6629971,-538.6629971,-538.6629971,-131.1117579,-131.1117579,-131.1117579,-407.5512392,-407.5512392,-407.5512392,0,0,0,335.3135948,National,Technology
5/13/15,874.1734088,-1793.094187,2884.353568,874.1734088,874.1734088,-433.0787753,-433.0787753,-433.0787753,-70.41986797,-70.41986797,-70.41986797,-362.6589073,-362.6589073,-362.6589073,0,0,0,441.0946336,National,Technology
5/16/15,874.7638597,-1525.536649,3125.468242,874.7638597,874.7638597,-143.0004005,-143.0004005,-143.0004005,60.14807039,60.14807039,60.14807039,-203.1484709,-203.1484709,-203.1484709,0,0,0,731.7634591,National,Technology
5/18/15,875.1574935,-1648.539849,3049.290012,875.1574935,875.1574935,-58.88730651,-58.88730651,-58.88730651,31.1037894,31.1037894,31.1037894,-89.99109591,-89.99109591,-89.99109591,0,0,0,816.270187,National,Technology
5/20/15,875.5511274,-1201.321688,3076.813117,875.5511274,875.5511274,-55.49507712,-55.49507712,-55.49507712,-70.41986797,-70.41986797,-70.41986797,14.92479085,14.92479085,14.92479085,0,0,0,820.0560503,National,Technology
5/21/15,875.7479444,-1334.001261,3303.462732,875.7479444,875.7479444,125.4540532,125.4540532,125.4540532,64.66230212,64.66230212,64.66230212,60.79175112,60.79175112,60.79175112,0,0,0,1001.201998,National,Technology
5/22/15,875.9447613,-1280.585745,3373.577885,875.9447613,875.9447613,98.65523785,98.65523785,98.65523785,-1.953885199,-1.953885199,-1.953885199,100.6091231,100.6091231,100.6091231,0,0,0,974.5999992,National,Technology
5/23/15,876.1415782,-1130.123308,3312.477661,876.1415782,876.1415782,193.4787154,193.4787154,193.4787154,60.14807039,60.14807039,60.14807039,133.3306451,133.3306451,133.3306451,0,0,0,1069.620294,National,Technology
5/26/15,876.7320291,-1289.819129,3219.089776,876.7320291,876.7320291,50.38900152,50.38900152,50.38900152,-131.1117579,-131.1117579,-131.1117579,181.5007594,181.5007594,181.5007594,0,0,0,927.1210306,National,Technology
5/27/15,876.928846,-1365.178071,3281.38304,876.928846,876.928846,109.1583574,109.1583574,109.1583574,-70.41986797,-70.41986797,-70.41986797,179.5782254,179.5782254,179.5782254,0,0,0,986.0872034,National,Technology
5/28/15,877.1256629,-974.1207326,3067.966981,877.1256629,877.1256629,233.2920699,233.2920699,233.2920699,64.66230212,64.66230212,64.66230212,168.6297678,168.6297678,168.6297678,0,0,0,1110.417733,National,Technology
5/30/15,877.5192968,-1267.39308,3298.132248,877.5192968,877.5192968,181.4690773,181.4690773,181.4690773,60.14807039,60.14807039,60.14807039,121.3210069,121.3210069,121.3210069,0,0,0,1058.988374,National,Technology
5/31/15,877.7161138,-1238.313303,3402.866566,877.7161138,877.7161138,133.9533909,133.9533909,133.9533909,47.57134917,47.57134917,47.57134917,86.38204178,86.38204178,86.38204178,0,0,0,1011.669505,National,Technology
6/1/15,877.9129307,-1393.21345,3237.362202,877.9129307,877.9129307,76.3242446,76.3242446,76.3242446,31.1037894,31.1037894,31.1037894,45.2204552,45.2204552,45.2204552,0,0,0,954.2371753,National,Technology
6/2/15,878.1097476,-1588.416294,2805.118306,878.1097476,878.1097476,-132.0757923,-132.0757923,-132.0757923,-131.1117579,-131.1117579,-131.1117579,-0.964034354,-0.964034354,-0.964034354,0,0,0,746.0339554,National,Technology
6/4/15,878.5033815,-1568.082249,3100.939868,878.5033815,878.5033815,-38.27893564,-38.27893564,-38.27893564,64.66230212,64.66230212,64.66230212,-102.9412378,-102.9412378,-102.9412378,0,0,0,840.2244459,National,Technology
6/7/15,879.0938323,-1532.01775,2856.077071,879.0938323,879.0938323,-210.0740128,-210.0740128,-210.0740128,47.57134917,47.57134917,47.57134917,-257.6453619,-257.6453619,-257.6453619,0,0,0,669.0198196,National,Technology
6/8/15,879.2906493,-1545.024494,2999.499108,879.2906493,879.2906493,-272.6250999,-272.6250999,-272.6250999,31.1037894,31.1037894,31.1037894,-303.7288893,-303.7288893,-303.7288893,0,0,0,606.6655494,National,Technology
6/10/15,879.6842832,-1756.333088,2844.123959,879.6842832,879.6842832,-450.0693283,-450.0693283,-450.0693283,-70.41986797,-70.41986797,-70.41986797,-379.6494603,-379.6494603,-379.6494603,0,0,0,429.6149549,National,Technology
6/12/15,880.077917,-1927.097896,2486.215676,880.077917,880.077917,-428.9742799,-428.9742799,-428.9742799,-1.953885199,-1.953885199,-1.953885199,-427.0203947,-427.0203947,-427.0203947,0,0,0,451.1036372,National,Technology
6/17/15,881.0620017,-1936.051463,2595.52278,881.0620017,881.0620017,-465.7908946,-465.7908946,-465.7908946,-70.41986797,-70.41986797,-70.41986797,-395.3710266,-395.3710266,-395.3710266,0,0,0,415.2711071,National,Technology
6/18/15,881.2588187,-1858.998599,2746.688302,881.2588187,881.2588187,-299.7762755,-299.7762755,-299.7762755,64.66230212,64.66230212,64.66230212,-364.4385776,-364.4385776,-364.4385776,0,0,0,581.4825432,National,Technology
6/20/15,881.6524526,-1783.21483,2953.283788,881.6524526,881.6524526,-223.7456865,-223.7456865,-223.7456865,60.14807039,60.14807039,60.14807039,-283.8937569,-283.8937569,-283.8937569,0,0,0,657.9067661,National,Technology
6/21/15,881.8492695,-1329.606262,2893.597093,881.8492695,881.8492695,-189.0868262,-189.0868262,-189.0868262,47.57134917,47.57134917,47.57134917,-236.6581754,-236.6581754,-236.6581754,0,0,0,692.7624433,National,Technology
6/22/15,882.0460863,-1420.769174,2833.7404,882.0460863,882.0460863,-155.490908,-155.490908,-155.490908,31.1037894,31.1037894,31.1037894,-186.5946974,-186.5946974,-186.5946974,0,0,0,726.5551783,National,Technology
6/23/15,882.242903,-1671.418247,2850.734501,882.242903,882.242903,-266.2894001,-266.2894001,-266.2894001,-131.1117579,-131.1117579,-131.1117579,-135.1776422,-135.1776422,-135.1776422,0,0,0,615.953503,National,Technology
6/25/15,882.6365366,-1366.554436,3160.932139,882.6365366,882.6365366,30.32552492,30.32552492,30.32552492,64.66230212,64.66230212,64.66230212,-34.3367772,-34.3367772,-34.3367772,0,0,0,912.9620615,National,Technology
6/27/15,883.0301701,-1379.144333,3221.735558,883.0301701,883.0301701,114.2051954,114.2051954,114.2051954,60.14807039,60.14807039,60.14807039,54.05712502,54.05712502,54.05712502,0,0,0,997.2353655,National,Technology
7/2/15,884.0142539,-1164.504538,3338.063029,884.0142539,884.0142539,223.8380383,223.8380383,223.8380383,64.66230212,64.66230212,64.66230212,159.1757362,159.1757362,159.1757362,0,0,0,1107.852292,National,Technology
7/4/15,884.4078875,-1005.818225,3378.322646,884.4078875,884.4078875,201.8328217,201.8328217,201.8328217,60.14807039,60.14807039,60.14807039,141.6847513,141.6847513,141.6847513,0,0,0,1086.240709,National,Technology
7/9/15,885.3919713,-1305.68891,3302.19424,885.3919713,885.3919713,30.09634399,30.09634399,30.09634399,64.66230212,64.66230212,64.66230212,-34.56595813,-34.56595813,-34.56595813,0,0,0,915.4883153,National,Technology
7/14/15,886.3760551,-1780.913791,2888.924467,886.3760551,886.3760551,-417.5684675,-417.5684675,-417.5684675,-131.1117579,-131.1117579,-131.1117579,-286.4567096,-286.4567096,-286.4567096,0,0,0,468.8075876,National,Technology
7/15/15,886.5728719,-1680.291376,2813.141204,886.5728719,886.5728719,-399.9674648,-399.9674648,-399.9674648,-70.41986797,-70.41986797,-70.41986797,-329.5475968,-329.5475968,-329.5475968,0,0,0,486.6054071,National,Technology
7/19/15,887.360139,-1809.70636,2722.772743,887.360139,887.360139,-384.461076,-384.461076,-384.461076,47.57134917,47.57134917,47.57134917,-432.0324251,-432.0324251,-432.0324251,0,0,0,502.899063,National,Technology
7/20/15,887.5569557,-1736.395979,2717.546498,887.5569557,887.5569557,-404.4420075,-404.4420075,-404.4420075,31.1037894,31.1037894,31.1037894,-435.5457969,-435.5457969,-435.5457969,0,0,0,483.1149482,National,Technology
7/21/15,887.7537725,-1891.766353,2607.98169,887.7537725,887.7537725,-560.2850153,-560.2850153,-560.2850153,-131.1117579,-131.1117579,-131.1117579,-429.1732574,-429.1732574,-429.1732574,0,0,0,327.4687572,National,Technology
7/22/15,887.9505893,-1931.417051,2588.340261,887.9505893,887.9505893,-483.2676751,-483.2676751,-483.2676751,-70.41986797,-70.41986797,-70.41986797,-412.8478071,-412.8478071,-412.8478071,0,0,0,404.6829142,National,Technology
7/23/15,888.147406,-1587.41619,2878.012612,888.147406,888.147406,-322.1102293,-322.1102293,-322.1102293,64.66230212,64.66230212,64.66230212,-386.7725314,-386.7725314,-386.7725314,0,0,0,566.0371767,National,Technology
7/26/15,888.7378564,-1590.720877,2712.299036,888.7378564,888.7378564,-208.4099529,-208.4099529,-208.4099529,47.57134917,47.57134917,47.57134917,-255.9813021,-255.9813021,-255.9813021,0,0,0,680.3279034,National,Technology
7/27/15,888.9346731,-1593.119296,2987.158916,888.9346731,888.9346731,-166.9212782,-166.9212782,-166.9212782,31.1037894,31.1037894,31.1037894,-198.0250676,-198.0250676,-198.0250676,0,0,0,722.0133949,National,Technology
8/4/15,890.5092073,-1216.474084,3336.008024,890.5092073,890.5092073,185.7890754,185.7890754,185.7890754,-131.1117579,-131.1117579,-131.1117579,316.9008333,316.9008333,316.9008333,0,0,0,1076.298283,National,Technology
8/5/15,890.706024,-1108.155196,3546.336724,890.706024,890.706024,293.7285005,293.7285005,293.7285005,-70.41986797,-70.41986797,-70.41986797,364.1483685,364.1483685,364.1483685,0,0,0,1184.434525,National,Technology
8/8/15,891.2964743,-720.5645813,3716.525738,891.2964743,891.2964743,512.7815326,512.7815326,512.7815326,60.14807039,60.14807039,60.14807039,452.6334622,452.6334622,452.6334622,0,0,0,1404.078007,National,Technology
8/9/15,891.4932911,-841.6597055,3520.362707,891.4932911,891.4932911,509.7773922,509.7773922,509.7773922,47.57134917,47.57134917,47.57134917,462.206043,462.206043,462.206043,0,0,0,1401.270683,National,Technology
8/10/15,891.6901079,-870.4789048,3577.939396,891.6901079,891.6901079,492.4693622,492.4693622,492.4693622,31.1037894,31.1037894,31.1037894,461.3655728,461.3655728,461.3655728,0,0,0,1384.15947,National,Technology
8/11/15,891.8869246,-1021.408953,3452.544788,891.8869246,891.8869246,319.1229157,319.1229157,319.1229157,-131.1117579,-131.1117579,-131.1117579,450.2346737,450.2346737,450.2346737,0,0,0,1211.00984,National,Technology
8/12/15,892.0837414,-948.4209064,3586.297962,892.0837414,892.0837414,358.7744815,358.7744815,358.7744815,-70.41986797,-70.41986797,-70.41986797,429.1943495,429.1943495,429.1943495,0,0,0,1250.858223,National,Technology
8/17/15,893.0678252,-1125.797414,3415.988801,893.0678252,893.0678252,235.8052188,235.8052188,235.8052188,31.1037894,31.1037894,31.1037894,204.7014294,204.7014294,204.7014294,0,0,0,1128.873044,National,Technology
8/23/15,894.2487258,-1465.086293,3020.461543,894.2487258,894.2487258,-106.0017649,-106.0017649,-106.0017649,47.57134917,47.57134917,47.57134917,-153.5731141,-153.5731141,-153.5731141,0,0,0,788.2469609,National,Technology
8/25/15,894.6423594,-1828.102409,2771.752826,894.6423594,894.6423594,-375.8118622,-375.8118622,-375.8118622,-131.1117579,-131.1117579,-131.1117579,-244.7001043,-244.7001043,-244.7001043,0,0,0,518.8304972,National,Technology
8/26/15,894.8391761,-1713.741129,2820.595189,894.8391761,894.8391761,-350.1480696,-350.1480696,-350.1480696,-70.41986797,-70.41986797,-70.41986797,-279.7282017,-279.7282017,-279.7282017,0,0,0,544.6911065,National,Technology
8/27/15,895.0240146,-1798.927143,3089.913847,895.0240146,895.0240146,-242.1032757,-242.1032757,-242.1032757,64.66230212,64.66230212,64.66230212,-306.7655778,-306.7655778,-306.7655778,0,0,0,652.9207389,National,Technology
8/31/15,895.7633685,-1706.144401,2984.201221,895.7633685,895.7633685,-298.3055239,-298.3055239,-298.3055239,31.1037894,31.1037894,31.1037894,-329.4093133,-329.4093133,-329.4093133,0,0,0,597.4578446,National,Technology
9/1/15,895.948207,-1812.519475,2560.981165,895.948207,895.948207,-445.3841342,-445.3841342,-445.3841342,-131.1117579,-131.1117579,-131.1117579,-314.2723763,-314.2723763,-314.2723763,0,0,0,450.5640728,National,Technology
9/5/15,896.6875609,-1542.74981,3043.727452,896.6875609,896.6875609,-128.9551244,-128.9551244,-128.9551244,60.14807039,60.14807039,60.14807039,-189.1031948,-189.1031948,-189.1031948,0,0,0,767.7324364,National,Technology
9/6/15,896.8723994,-1384.535498,3064.170768,896.8723994,896.8723994,-99.10171455,-99.10171455,-99.10171455,47.57134917,47.57134917,47.57134917,-146.6730637,-146.6730637,-146.6730637,0,0,0,797.7706848,National,Technology
9/8/15,897.2420763,-1618.828001,3099.991534,897.2420763,897.2420763,-187.7400946,-187.7400946,-187.7400946,-131.1117579,-131.1117579,-131.1117579,-56.62833671,-56.62833671,-56.62833671,0,0,0,709.5019817,National,Technology
9/9/15,897.4269148,-1456.615341,3095.126706,897.4269148,897.4269148,-81.85785617,-81.85785617,-81.85785617,-70.41986797,-70.41986797,-70.41986797,-11.4379882,-11.4379882,-11.4379882,0,0,0,815.5690586,National,Technology
9/10/15,897.6117533,-1284.204758,3162.56809,897.6117533,897.6117533,96.97550119,96.97550119,96.97550119,64.66230212,64.66230212,64.66230212,32.31319908,32.31319908,32.31319908,0,0,0,994.5872545,National,Technology
9/11/15,897.7965917,-1310.449919,3277.511857,897.7965917,897.7965917,71.60334589,71.60334589,71.60334589,-1.953885199,-1.953885199,-1.953885199,73.55723109,73.55723109,73.55723109,0,0,0,969.3999376,National,Technology
9/12/15,897.9814302,-1207.484161,3430.930854,897.9814302,897.9814302,171.4835709,171.4835709,171.4835709,60.14807039,60.14807039,60.14807039,111.3355005,111.3355005,111.3355005,0,0,0,1069.465001,National,Technology
9/13/15,898.1662687,-1320.502265,3350.805878,898.1662687,898.1662687,192.3932168,192.3932168,192.3932168,47.57134917,47.57134917,47.57134917,144.8218677,144.8218677,144.8218677,0,0,0,1090.559486,National,Technology
9/14/15,898.3511072,-1381.825234,3158.475238,898.3511072,898.3511072,204.4449856,204.4449856,204.4449856,31.1037894,31.1037894,31.1037894,173.3411962,173.3411962,173.3411962,0,0,0,1102.796093,National,Technology
9/17/15,898.9056226,-1127.062989,3536.52642,898.9056226,898.9056226,289.5204682,289.5204682,289.5204682,64.66230212,64.66230212,64.66230212,224.8581661,224.8581661,224.8581661,0,0,0,1188.426091,National,Technology
9/19/15,899.2752995,-1098.563927,3391.778105,899.2752995,899.2752995,289.7825894,289.7825894,289.7825894,60.14807039,60.14807039,60.14807039,229.634519,229.634519,229.634519,0,0,0,1189.057889,National,Technology
9/20/15,899.460138,-1092.037321,3579.541357,899.460138,899.460138,271.2405386,271.2405386,271.2405386,47.57134917,47.57134917,47.57134917,223.6691894,223.6691894,223.6691894,0,0,0,1170.700677,National,Technology
9/21/15,899.6449765,-1240.359082,3318.046458,899.6449765,899.6449765,243.8157918,243.8157918,243.8157918,31.1037894,31.1037894,31.1037894,212.7120024,212.7120024,212.7120024,0,0,0,1143.460768,National,Technology
